UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S2352340917300197-mmc1.xlsx,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2352340917300197/mmc1/MAIN/application/vnd.openxmlformats-officedocument.spreadsheetml.sheet/17ec183a8c9910cb7f32b9d3283beb1e/mmc1.xlsx,mmc1.xlsx,,https://ars.els-cdn.com/content/image/1-s2.0-S2352340917300197-mmc1.xlsx,0,
1-s2.0-S2352340917300197-mmc2.xlsx,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2352340917300197/mmc2/MAIN/application/vnd.openxmlformats-officedocument.spreadsheetml.sheet/e675b5ad74f8f6f688a0d666ec5f1103/mmc2.xlsx,mmc2.xlsx,,https://ars.els-cdn.com/content/image/1-s2.0-S2352340917300197-mmc2.xlsx,0,
1-s2.0-S2352340917300197-mmc3.docx,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2352340917300197/mmc3/MAIN/application/vnd.openxmlformats-officedocument.wordprocessingml.document/4de58abdd3e8bfee1de03c2487cefdbc/mmc3.docx,mmc3.docx,,https://ars.els-cdn.com/content/image/1-s2.0-S2352340917300197-mmc3.docx,0,
