UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords,stage2_ocr_status,stage2_ocr_text,stage2_keywords,stage2_hit
1-s2.0-S0038092X23003535-gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr9/DOWNSAMPLED/image/jpeg/295037c4b7a5caaf05551aa5270ac154/gr9.jpg,gr9.jpg,"The present study demonstrates the integration of a commercial lithium-ion battery for e-bikes (b) into a commercial micro-PV system (a) that features an inverter with maximum power point tracker (MPPT). To this goal, two different coupling architectures are developed, called here passive hybridization (c) and active hybridization (d).",https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr9_lrg.jpg,0,,,,,
1-s2.0-S0038092X23003535-gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr10/DOWNSAMPLED/image/jpeg/f1256d75818b645fd8cd25e5e5e1187c/gr10.jpg,gr10.jpg,Schematic representation of the system model including the dynamic states of the subsystems.,https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr10_lrg.jpg,0,,,,,
1-s2.0-S0038092X23003535-gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr11/DOWNSAMPLED/image/jpeg/28117553ecc122f5d6a8ad0df627c873/gr11.jpg,gr11.jpg,"System architectures and monitoring concepts of a) the reference system, b) the passive hybrid system, c) and the active hybrid system.",https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr11_lrg.jpg,0,,,,,
1-s2.0-S0038092X23003535-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr1/DOWNSAMPLED/image/jpeg/09aa8412babbb8cd7245170f079e1a7b/gr1.jpg,gr1.jpg,"Flow charts for the battery controller. a) Battery charge with MPPT, b) battery charge under constant voltage, c) battery discharge under constant power, d) and power regulation I-V characteristics.",https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr1_lrg.jpg,1,"voltage, charge, discharge",0.0,"a) Commercial

 

icro- ED
5 stom SLL LZ ry
y f/ / / ff / / 2
Ma A 9 Household socket
PV panel Inverter with MPPT
b) Commercial
e-bike battery =
E-bike battery
c) Passive hybridization d) Active hybridization
+ + + +
PV Inverter PV Inverter
+ +

Battery Battery Controller
",,0.0
1-s2.0-S0038092X23003535-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr2/DOWNSAMPLED/image/jpeg/3ce0f31a1848145bd140a55033520032/gr2.jpg,gr2.jpg,"Results of annual simulations of the micro-PV/battery system: key performance indicators as function of PV peak power and battery energy. The left panels show results for Scenario I (known load), the right panels for scenario II (100 W baseload coverage). a), b) Self-sufficiency (SS, equation (2), c), d) self-consumption (SC, equation (24), e), f) amortization time (AT, equation (23). Simulations were carried out for a PV inclination of 45°. The circles indicate system sizes investigated in the present study experimentally (two bottom left circles) and in more detailed simulations (top right circle).",https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr2_lrg.jpg,0,,,,,
1-s2.0-S0038092X23003535-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr3/DOWNSAMPLED/image/jpeg/af242c3f0cd3c29833e26d4e02e43de1/gr3.jpg,gr3.jpg,Simulation results of Scenario I (known load) on the left and Scenario II (100 W base load coverage) on the right for a 600 Wp/1110 Wh micro-PV/battery system. Note that in panels a) and b) the power curves of the household (load) and the external grid were scaled for clarity.,https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr3_lrg.jpg,0,,,,,
1-s2.0-S0038092X23003535-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr4/DOWNSAMPLED/image/jpeg/d63ea84f30fdb90846733430050a1519/gr4.jpg,gr4.jpg,"Passive hybrid system behavior during three-day operation. a) Solar irradiation, b) voltage, c) current, d) DC power, e) AC power, f) and battery SOC. The results demonstrate the successful day-night PV energy shift by integrating a battery into the micro-PV system.",https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr4_lrg.jpg,1,"voltage, current",2.0,"Decrease voltage

Measure | and V

Calculate power, Pn

 

 
    
 

Measure | and V
Calculate power, P

P < Psetpoint ? oS 6 ' Increase duty cycle
No

P > Psetpoint ? a S ' Decrease duty cycle
No
Perform buck conversion

 
  

    
   

  

 
   
  

Measure V

V < Vsetpoint ? a Increase duty cycle
No

V > Vsetpoint ? a & | Decrease duty cycle
No

Perform buck/boost conversion

    
    

  

 

 

—P=10W
—P=100W
—P=150W
8F —P=250W 4
< gt 4
c
©
G 4} |
2r
0
0 10 20 30 40 50

Voltage / V
",voltage,1.0
1-s2.0-S0038092X23003535-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr5/DOWNSAMPLED/image/jpeg/ae6f59216baeee10577683f270dfc7b8/gr5.jpg,gr5.jpg,"Active hybrid system behavior during three-day operation. a) Solar irradiation, b) voltage, c) current, d) DC power, e) AC power, f) and battery SOC. The results demonstrate the successful day-night PV energy shift by integrating a battery into the micro-PV system.",https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr5_lrg.jpg,1,"voltage, current",0.0,"% | AOUBIOWINS-1]aS % / UOdWNSUOd-4/ag

wo oO WwW oO Ww o Ww Oo WwW
o>) oD © cO ~ M © o Ww

15
0
100

 

 

 

 

—~
O
O
OS
®
“)
©
2 a
= =
o
S :
— a
— >
—_ oO
Oo
os
oO
Cc
®
O
Y)
st N _ co co xt ~N + Pa — 20 co st A
“~~ ou - o o o oS —™ or - o o ° o
O UM» / ABuauy Aeyeg xe) UAAY / ABuaug Auayeg
o% 7 AOUBIOINS-}|aS % {| UOIJAWNSUOD-}jaS
uw Oo Oo Ww Oo “wo cm] uw
‘ ~ oO o ~ Ke GC GO WW
nm,
O
O
©
S oO
2 s
2 >
oO
~ =
ma o
Q >
O
Cc
®
O
Y)
+ N - @© © TF A ~ N - © © FT A
= “ ° © © ° -_~ — oO o Oo oO

O UMA / ABuauy Aueyeg © UAAy / ABsaug Auayeg

 

 

PV Power / Wp

-_—
—

PV Power / Wp

1.4

sleek / OW UONeZIIOWY

 

N - oO co st

- oS o o
UAAY / ABseuy Auayeg

siee / aw) uolezmowy

 

N — 0 © ~
So So So

UAAy / ABseuy Aueyeg

600 800

400
PV Power / Wp

PV Power / Wp
",,0.0
1-s2.0-S0038092X23003535-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr6/DOWNSAMPLED/image/jpeg/b7c488dad240ba65b6167e93e8bbfad5/gr6.jpg,gr6.jpg,"Reference system behavior during three-day operation. a) Solar irradiation, b) voltage, c) current, d) DC power, e) and AC power. The system does not include a battery and therefore no day-night PV energy shift is possible.",https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr6_lrg.jpg,1,"voltage, current",0.0," 

 

 

 

 

 

 

 

 

 

 

 

     

 

 

 

  

 

 

1a) lj).
0.5, 7
S Ma Ne a Al a
5 0 bl iF ial 1
Ta Tne
oO
-0.5F7 7
Photovoltaic
Battery
-1F External grid / 10 7
Load /10
Jul 22 Jul 23 Jul 24
Time /d
100 ) 1
80
xe 60
O
O
” 40
20
0
Jul 22 Jul 23 Jul 24
Time /d
100 - ) 1
xe | |
O
oO |
n | |
aT
0 50 100 150 200 250 300 350 400
Time /d

Power / kW

SOC /%

SOC / %

0.5

oO

80

60

40

20

0
Jul 22

100

80

60

40

0 50

 

'b) |

AHL
Paine aT

 

Photovoltaic
Battery
r External grid / 10 71

 

 

 

 

 

1

Jul 23
Time /d

 

Jul 2.

 

 

 

 

 

Jul 23
Time /d

’

Jul 2.

 

 

f)

150

 

100

200
Time /d

250 300 350 400
",,0.0
1-s2.0-S0038092X23003535-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0038092X23003535/gr7/DOWNSAMPLED/image/jpeg/38d74d90397ef94ce7a3bf440114d5e3/gr7.jpg,gr7.jpg,"Comparison of the performance of the three investigated systems over the three-day measurement periods. a) Solar energy input and DC energy output, b) solar-to-electricity DC and AC efficiencies. The values are also given in Tables 4 and 5. AC efficiency was calculated as product of η s y s t e m and η i n v e r t e r .",https://ars.els-cdn.com/content/image/1-s2.0-S0038092X23003535-gr7_lrg.jpg,0,,,,,
