UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S1350417722001651-gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr9/DOWNSAMPLED/image/jpeg/1f2dc520e2094862cb02a2aed977f73e/gr9.jpg,gr9.jpg,"XRD patterns of (a) Sbare, (b) S1.5, (c) S5 and (d) S10.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr9_lrg.jpg,0,
1-s2.0-S1350417722001651-gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr8/DOWNSAMPLED/image/jpeg/ada67e831550e61d59b54c25f03d7be0/gr8.jpg,gr8.jpg,"Zeta potential results of Sbare (red line), S1.5 (green line), S5 (blue line) and S10 (black line).",https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr8_lrg.jpg,0,
1-s2.0-S1350417722001651-gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr10/DOWNSAMPLED/image/jpeg/73f13b5933ed3baf0721d66f7b70b2a1/gr10.jpg,gr10.jpg,"Showing EDX spectra and quantification for the atomic and weight percentage concentration of various elements in the composition of (a) Sbare, (b) S1.5, (c) S5 and (d) S10.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr10_lrg.jpg,0,
1-s2.0-S1350417722001651-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr7/DOWNSAMPLED/image/jpeg/948334fb1b026920028fe6d7c725f05c/gr7.jpg,gr7.jpg,"FTIR spectra of (A) Sbare, (B) CS, and (C) S1.5.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr7_lrg.jpg,0,
1-s2.0-S1350417722001651-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr2/DOWNSAMPLED/image/jpeg/8d5eb6cee995de4bc8bcbaf6d52ee1c5/gr2.jpg,gr2.jpg,TEM micrographs with scale-bar 100 nm and size distribution histogram of (A) Sbare and (B) S1.5.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr2_lrg.jpg,0,
1-s2.0-S1350417722001651-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr1/DOWNSAMPLED/image/jpeg/7eff3e7d1ea38d44b7128ec8f9344ac2/gr1.jpg,gr1.jpg,FESEM image with scale-bar 100 nmof (S1.5).,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr1_lrg.jpg,0,
1-s2.0-S1350417722001651-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr6/DOWNSAMPLED/image/jpeg/5f2f01be6b10b126f262932a65b70308/gr6.jpg,gr6.jpg,"EDX mapping image of S1.5. The bright spots exhibit the elemental distribution of Fe, N, C and O elements.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr6_lrg.jpg,0,
1-s2.0-S1350417722001651-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr5/DOWNSAMPLED/image/jpeg/1f589268bb6a0f3dbb7cf6d02fe2725d/gr5.jpg,gr5.jpg,Magnetization curve showing the hysteresis loop of the Sbare and S1.5 at room temperature.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr5_lrg.jpg,0,
1-s2.0-S1350417722001651-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr4/DOWNSAMPLED/image/jpeg/96b5493e13b5df640574c45d97308d2a/gr4.jpg,gr4.jpg,"Viability of HEK-293 cells after (24–72 h) incubation times with different concentrations (100–500 μg/ml) of S1.5. Data are presented as the mean ± SEM using Two-way ANOVA (multiple comparisons). Statistically, all the groups are highly significant compared to their control groups (p < 0.001).",https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr4_lrg.jpg,0,
1-s2.0-S1350417722001651-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr3/DOWNSAMPLED/image/jpeg/085d0e8e40c82aca6bbdc3e6a622758d/gr3.jpg,gr3.jpg,"Prussian blue staining of the HEK-293 cells uptake of S1.5 at different concentrations (a) control, (b) 50 μg/ml (c) 100 μg/ml, and (d) 200 μg/ml for 24 h of incubation.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr3_lrg.jpg,0,
1-s2.0-S1350417722001651-gr9.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr9/THUMBNAIL/image/gif/83321b1338cc997166af9f153d76fff4/gr9.sml,gr9.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr9.sml,0,
1-s2.0-S1350417722001651-gr8.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr8/THUMBNAIL/image/gif/ab86b76f8785d2abf095d878c70ceb22/gr8.sml,gr8.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr8.sml,0,
1-s2.0-S1350417722001651-gr10.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr10/THUMBNAIL/image/gif/b7b2a254700ce8fa60b427b1decfe779/gr10.sml,gr10.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr10.sml,0,
1-s2.0-S1350417722001651-gr7.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr7/THUMBNAIL/image/gif/ce708b46d81e0e59fb1642b737c5f5da/gr7.sml,gr7.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr7.sml,0,
1-s2.0-S1350417722001651-gr2.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr2/THUMBNAIL/image/gif/7fbdb7698838ad9ebad395983c6b692f/gr2.sml,gr2.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr2.sml,0,
1-s2.0-S1350417722001651-gr1.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr1/THUMBNAIL/image/gif/7965cac1d65aaca56c3a77c40b9dfecf/gr1.sml,gr1.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr1.sml,0,
1-s2.0-S1350417722001651-gr6.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr6/THUMBNAIL/image/gif/07eae686110097dbb1aa036391d05db5/gr6.sml,gr6.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr6.sml,0,
1-s2.0-S1350417722001651-gr5.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr5/THUMBNAIL/image/gif/96b62e7be61a06f4b76a8fdc1f0029df/gr5.sml,gr5.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr5.sml,0,
1-s2.0-S1350417722001651-gr4.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr4/THUMBNAIL/image/gif/49ae95960d8bd452233bb0966c12fc79/gr4.sml,gr4.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr4.sml,0,
1-s2.0-S1350417722001651-gr3.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr3/THUMBNAIL/image/gif/c80a830b1e995b10a0bf296cec87d85d/gr3.sml,gr3.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr3.sml,0,
1-s2.0-S1350417722001651-gr9_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr9/HIGHRES/image/jpeg/c7fc3dd3127260a9c832fd546e17dc00/gr9_lrg.jpg,gr9_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr9_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr8_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr8/HIGHRES/image/jpeg/dab4243136675f9a932031c5c8d17885/gr8_lrg.jpg,gr8_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr8_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr10_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr10/HIGHRES/image/jpeg/399cf4e1a46cc3b35a975a2190a06ca2/gr10_lrg.jpg,gr10_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr10_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr7_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr7/HIGHRES/image/jpeg/2003032c3f0723c87828f981430f8858/gr7_lrg.jpg,gr7_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr7_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr2_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr2/HIGHRES/image/jpeg/e4ef7e3e25a9d3deefe7ec7d00e4b265/gr2_lrg.jpg,gr2_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr2_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr1_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr1/HIGHRES/image/jpeg/487cf14a6493eff5540be3fc1f8c0ea2/gr1_lrg.jpg,gr1_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr1_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr6_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr6/HIGHRES/image/jpeg/69f49f7540a70694c85c1e603afde1ae/gr6_lrg.jpg,gr6_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr6_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr5_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr5/HIGHRES/image/jpeg/a991039168b7416298bca748ddeeb818/gr5_lrg.jpg,gr5_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr5_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr4_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr4/HIGHRES/image/jpeg/07ac1a594afe2c29e9317f3681afcd01/gr4_lrg.jpg,gr4_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr4_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-gr3_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/gr3/HIGHRES/image/jpeg/e8454724c4bd3e5e0f2518306cdaa945/gr3_lrg.jpg,gr3_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-gr3_lrg_lrg.jpg,0,
1-s2.0-S1350417722001651-si1.svg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/STRIPIN/image/svg+xml/5d8eb3801570d50587ad16f20e50659a/si1.svg,si1.svg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-si1.svg,0,
1-s2.0-S1350417722001651-si2.svg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417722001651/STRIPIN/image/svg+xml/2bd5c3d8fb2b4bdfaf5bc3e7065bdca9/si2.svg,si2.svg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417722001651-si2.svg,0,
