UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S1350417716300177-fx1.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/fx1/THUMBNAIL/image/gif/922eda0df62d68ffd6ab26a8f7e1d8c9/fx1.sml,fx1.sml,(a) In situ ultrasonic processing setup on Diamond-Manchester branchline. (b) Schematic diagram of the furnace and crucible (inset is the view along X-ray beam). Main components: (I) – furnace; (II) – Ti sonotrode integrated with the ultrasonic processor; (III) – camera.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-fx1.sml,0,
1-s2.0-S1350417716300177-gr1.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/gr1/THUMBNAIL/image/gif/d889c0156c540aae8242e9703ad39f8d/gr1.sml,gr1.sml,"Typical behaviour of cavitation bubbles under present sonication conditions (see Table I): (a) 78ms after the start of sonication; (b) sonication stops at 500ms; (c) end of cycle (1000ms); (d) 78ms after the start of a new cycle; (e) image difference by subtracting frame (b) from frame (a); (f) image difference by subtracting frame (c) from frame (b). (g) Schematic pulse model of the sonication corresponding to radiographs from (a) to (d). Note that the respective local regions containing bubbles marked with ‘A’ and ‘B’ are magnified for each frame, as shown by images (a.A), (b.A), (c.A) and (a.B), (b.B), (c.B), respectively.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-gr1.sml,0,
1-s2.0-S1350417716300177-gr2.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/gr2/THUMBNAIL/image/gif/1a6e98612cb8923dc37094a8a98a18aa/gr2.sml,gr2.sml,"Sketch map of cavitation gas bubble activities under current ultrasonication (Table I): (i) bubble generation in cavitation zone (region close to the sonotrode tip); (ii) bubble travelling downwards towards the bottom of the crucible; (iii) bubble attachment onto the inner surface of the container, some of which are located within the field of view where X-rays are passing through the melts. A number of key dimensions are indicated.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-gr2.sml,0,
1-s2.0-S1350417716300177-gr3.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/gr3/THUMBNAIL/image/gif/dd5e39088d84bc829e72319701e9f5ae/gr3.sml,gr3.sml,"Cavitation gas bubble growth: (a) radii of cavitation bubbles (R) vs time (t) of 10 representative cases; (b) normalised radii of cavitation gas bubbles (R norm) as a function of t for 130 different measurements. The average growth rate of bubble radii is suggested by a power relation: R norm(t)=0.0021× t 0.89 (78ms< t <1000ms), as indicated by the solid blue line. The ultrasound pulse mode is indexed in (a).",https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-gr3.sml,0,
1-s2.0-S1350417716300177-gr4.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/gr4/THUMBNAIL/image/gif/395364970c86162351abba19219aff74/gr4.sml,gr4.sml,Nucleation and fast growth of a single cavitation gas bubble: (a) just before nucleation; (b) <78ms after the nucleation process starts and is represented by the light dotted area on top left region of the bubble’s periphery (white arrow); (c) in growth process; (d) the end of growing process at the end of cycle (1.0s).,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-gr4.sml,0,
1-s2.0-S1350417716300177-gr5.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/gr5/THUMBNAIL/image/gif/32d538d07d256fc3f2498d6ed867f460/gr5.sml,gr5.sml,"(a) Cavitation bubbles size distribution obtained from the X-ray image series at 78ms of each cycle. A lognormal size distribution is suggested (blue line). The inset is the enlargement of the tail of the distribution indicated by the dashed box; (b) bubble number density, Nv .",https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-gr5.sml,0,
1-s2.0-S1350417716300177-gr6.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/gr6/THUMBNAIL/image/gif/88aaa9ed534986fe85058b329ec1c872/gr6.sml,gr6.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-gr6.sml,0,
1-s2.0-S1350417716300177-fx1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/fx1/DOWNSAMPLED/image/jpeg/bbba7965be4040cd9dacbd088f74b388/fx1.jpg,fx1.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-fx1_lrg.jpg,0,
1-s2.0-S1350417716300177-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/gr1/DOWNSAMPLED/image/jpeg/2ed3eacbe3e08ed6976e3a8c974f3cd7/gr1.jpg,gr1.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-gr1_lrg.jpg,0,
1-s2.0-S1350417716300177-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300177/gr2/DOWNSAMPLED/image/jpeg/5611d8d8358c685f75cbf7643b3ea92e/gr2.jpg,gr2.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300177-gr2_lrg.jpg,0,
