UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S1350417714003484-si1.gif,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714003484/STRIPIN/image/gif/5d865151e6ec19b89e242cf9bd8dfe8d/si1.gif,si1.gif,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714003484-si1.gif,0,
