UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S1350417716300840-gr1.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr1/THUMBNAIL/image/gif/17f805d8be1e388403b4f5db4794548d/gr1.sml,gr1.sml,HPLC chromatogram of piceid and resveratrol extracted from P. cuspidatum in the (A) absence or (B) presence of enzyme. (C) Effect of Pectinex® and Viscozyme® on the extraction yield of piceid and resveratrol in P. cuspidatum.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr1.sml,0,
1-s2.0-S1350417716300840-gr2.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr2/THUMBNAIL/image/gif/ba12bacbfb1c122de183e8e47f62d339/gr2.sml,gr2.sml,Response surface plot showing the relationships between resveratrol yield and reaction parameters: (A) reaction time and reaction temperature; (B) reaction time and enzyme amount; (C) reaction time and pH value. ANN condition.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr2.sml,0,
1-s2.0-S1350417716300840-gr3.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr3/THUMBNAIL/image/gif/0508b259a17b42f674d42ed10c319487/gr3.sml,gr3.sml,Evaluation of the predictive capacity of RSM- and ANN-modeling systems.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr3.sml,0,
1-s2.0-S1350417716300840-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr1/DOWNSAMPLED/image/jpeg/ec74deaa55efd12635de16e0119c44b6/gr1.jpg,gr1.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr1_lrg.jpg,0,
1-s2.0-S1350417716300840-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr2/DOWNSAMPLED/image/jpeg/56db7e7f45b1d47fbbca70542b041e1f/gr2.jpg,gr2.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr2_lrg.jpg,0,
1-s2.0-S1350417716300840-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr3/DOWNSAMPLED/image/jpeg/ec4f46e8d25f1306be6cde5b50700927/gr3.jpg,gr3.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr3_lrg.jpg,0,
1-s2.0-S1350417716300840-gr1_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr1/HIGHRES/image/jpeg/5d945069406e0ef336b34b39a76ed263/gr1_lrg.jpg,gr1_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr1_lrg_lrg.jpg,0,
1-s2.0-S1350417716300840-gr2_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr2/HIGHRES/image/jpeg/c704aebb67dd2162e91ba89ed8c6fa34/gr2_lrg.jpg,gr2_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr2_lrg_lrg.jpg,0,
1-s2.0-S1350417716300840-gr3_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/gr3/HIGHRES/image/jpeg/c9a749ae0fb16fce4af85f136bbf17da/gr3_lrg.jpg,gr3_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-gr3_lrg_lrg.jpg,0,
1-s2.0-S1350417716300840-si1.gif,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/STRIPIN/image/gif/76a48f9d32bb2f017f8161b1001a2b54/si1.gif,si1.gif,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-si1.gif,0,
1-s2.0-S1350417716300840-si2.gif,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/STRIPIN/image/gif/1cbc4562ac30650c353e7361ca45c420/si2.gif,si2.gif,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-si2.gif,0,
1-s2.0-S1350417716300840-si3.gif,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/STRIPIN/image/gif/d73d9b1d94d6973a6f2df3b997f24425/si3.gif,si3.gif,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-si3.gif,0,
1-s2.0-S1350417716300840-si4.gif,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/STRIPIN/image/gif/9755bb08a03b7f7320015a4f3cc6b15e/si4.gif,si4.gif,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-si4.gif,0,
1-s2.0-S1350417716300840-si5.gif,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417716300840/STRIPIN/image/gif/ddf294ee707d7785943667517f3926b5/si5.gif,si5.gif,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417716300840-si5.gif,0,
