UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S1350417714002880-gr1.jpg,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr1/DOWNSAMPLED/image/jpeg/614475f99bf1df9a87853b076d42425f/gr1.jpg,gr1.jpg,Propidium iodide (PI) uptake in U937 and Molt-4 cells assayed flow cytometrically (a) immediately after exposure (membrane damage) or (b) 24h later (cell killing). Data are presented as the mean±SEM of at least three independent triplicates.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr1_lrg.jpg,0,
1-s2.0-S1350417714002880-gr5.jpg,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr5/DOWNSAMPLED/image/jpeg/2537fbfa7e962f2e19cf67d9988088fd/gr5.jpg,gr5.jpg,"Assessment of cell survival. (a) Illustration showing the possible time-dependent cell fate after exposure to ultrasound and/or X-rays. Boxes indicate cell categories with respect to cell survival and viability. Sp; surviving proliferating, Snp; surviving non-proliferating, NV; non-viable, L; lysed. The non-viable fraction before treatment is usually ⩽5%. Dotted circles enclose the treatment suggested as a cause to the respective effect (US; ultrasound, XR; X-irradiation), whereas the question marks indicate that available information is still insufficient to prove the contribution of the treatment in the observed effect. (b)–(d) The time-dependent distribution of cells treated with conditions that most likely produce cell lysis. Trypan blue dye exclusion test was performed at (b) 30min, (c) 6h, and (d) 24h post exposure to 5Gy, 1Hz-PRF US, or the combination. The decrease in total cell counts indicates cell lysis in (b) and the sum of dead and initially lysed cells in (c) and (d). Data are presented as the mean±SEM of at least three independent triplicates.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr5_lrg.jpg,0,
1-s2.0-S1350417714002880-gr4.jpg,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr4/DOWNSAMPLED/image/jpeg/6d9890bf0daa5a069ef6c339e2d66888/gr4.jpg,gr4.jpg,"Intracellular reactive oxygen species (ROS) immediately after exposure in (a) U937 cells, and (b) Molt-4 cells. Open markers: single treatments; Closed markers: combined treatments. Data are presented as the mean±SEM of at least three independent triplicates. MFI; Mean Fluorescent Intensity.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr4_lrg.jpg,0,
1-s2.0-S1350417714002880-gr3.jpg,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr3/DOWNSAMPLED/image/jpeg/d4e99125bdff660a38b349c1e03f0af3/gr3.jpg,gr3.jpg,Assessment of DNA damage. The extent of H2AX phosphorylation was determined 6h post treatment. Data are presented as the mean±SEM of at least three independent triplicates.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr3_lrg.jpg,0,
1-s2.0-S1350417714002880-gr2.jpg,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr2/DOWNSAMPLED/image/jpeg/ec4b3a7389296f6a8e54db70f2d372a5/gr2.jpg,gr2.jpg,Cell cycle analysis 24h after treatment in (a) U937 cells and (b) Molt-4 cells. Data are presented as the mean±SEM of at least three independent triplicates.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr2_lrg.jpg,0,
1-s2.0-S1350417714002880-gr1.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr1/THUMBNAIL/image/gif/c71a7a8ea25bd7cc49de74cec1a2d4d0/gr1.sml,gr1.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr1.sml,0,
1-s2.0-S1350417714002880-gr5.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr5/THUMBNAIL/image/gif/42fa3caf0f19d000c2d603668599bb39/gr5.sml,gr5.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr5.sml,0,
1-s2.0-S1350417714002880-gr4.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr4/THUMBNAIL/image/gif/66c598d124d1cba6ee3d69100e801cce/gr4.sml,gr4.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr4.sml,0,
1-s2.0-S1350417714002880-gr3.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr3/THUMBNAIL/image/gif/0bced40d9d7797c1cc627998b5aabef5/gr3.sml,gr3.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr3.sml,0,
1-s2.0-S1350417714002880-gr2.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417714002880/gr2/THUMBNAIL/image/gif/532644909cdf0fabd4d1b76c09808eeb/gr2.sml,gr2.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417714002880-gr2.sml,0,
