UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S1350417719312362-gr1.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr1/THUMBNAIL/image/gif/a1563f8a1f7ef2d0762ad1264662464b/gr1.sml,gr1.sml,Ultrasonic microreactor and setup. (a) Photograph of the fabricated microreactor. The plate at the bottom connected with two red wires is the piezoelectric US transducer glued to the silicon wafer with the etched microchannel. On the top is a glass cover plate with glued nanoports to provide the fluid connections. (b) Sketch of the microchannel structure in the silicon wafer. (c) Schematic of the experiment setup.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr1.sml,0,
1-s2.0-S1350417719312362-gr2.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr2/THUMBNAIL/image/gif/4a54021178c09301c19a74185fbb7110/gr2.sml,gr2.sml,"Images of CaCO3 particles in the microchannel under NoUS, HFUS and LFUS conditions. Arrows indicate the position of the cavitation bubbles. These images were taken in the middle of channel 11 (as indicated in Fig. 1(b)) by a high-speed camera connected to the microscope. The objective of the microscope was focused at the center of the fluidic channel by the Z-position controller. The total flow rate of the two reactants injected into the microchannel was 0.2 ml/min, which is lower than the typical particle synthesis flow rates (0.4–1.6 ml/min). Lower flow rate was used in this imaging experiment as the camera was unable to capture clear images for particles flowing at higher velocities due to the limited brightness of the microscope light source. The flow direction is from right to left.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr2.sml,0,
1-s2.0-S1350417719312362-gr3.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr3/THUMBNAIL/image/gif/77f68118a8e290145e471262fcfee70d/gr3.sml,gr3.sml,"Particle size distribution of the synthesized particles under NoUS, HFUS and LFUS conditions for flow rates of (a) 0.4, (b) 0.8 and (c) 1.6 ml/min.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr3.sml,0,
1-s2.0-S1350417719312362-gr4.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr4/THUMBNAIL/image/gif/c0458faeaf7533656aa069d9dcb28332/gr4.sml,gr4.sml,"Mean diameter (D50) and span of the PSD (D90–D10) for the synthesized particles under NoUS, HFUS and LFUS conditions for different flow rates. D10, D50 and D90 correspond to 10%, 50% and 90% of particles under the reported particle size.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr4.sml,0,
1-s2.0-S1350417719312362-gr5.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr5/THUMBNAIL/image/gif/d816c5d4304cbfda7a28ce2479ce1e33/gr5.sml,gr5.sml,Temperature rise in the microreactor on application of different US modes. The reactor is cooled with an overhead air fan. A stream of deionized water with a flow rate of 0.8 ml/min was injected into the reactor.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr5.sml,0,
1-s2.0-S1350417719312362-gr6.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr6/THUMBNAIL/image/gif/8a228ee4ef20c9c2fa7055ca48faf1be/gr6.sml,gr6.sml,"Particle size distribution of the synthesized particles under NoUS, LFUS and the three modes of pulsed LFUS. The total flow rate of the reactants was 0.8 ml/min.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr6.sml,0,
1-s2.0-S1350417719312362-gr7.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr7/THUMBNAIL/image/gif/ac73458982dd62ee08d4653d94d1c679/gr7.sml,gr7.sml,"Particle size distribution of the synthesized particles under NoUS, HFUS, LFUS and the three modes of LFUS & LFUS switch. The total flow rate of the reactants was 0.8 ml/min.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr7.sml,0,
1-s2.0-S1350417719312362-gr8.sml,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr8/THUMBNAIL/image/gif/2c93cf7f6783ae089dd39685b634ebcb/gr8.sml,gr8.sml,Mean diameter (D50) and span of PSD (D90–D10) for the synthesized particles under pulsed LFUS and LFUS & LFUS switch conditions. The horizontal axis corresponds to the LFUS percentage in the pulsed or switch modes. A LFUS percentage of 100% corresponds to continuous LFUS. A LFUS percentage of 0% for the pulse mode corresponds to NoUS condition. While a LFUS percentage of 0% for the switch mode corresponds to continuous HFUS.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr8.sml,0,
1-s2.0-S1350417719312362-gr1.jpg,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr1/DOWNSAMPLED/image/jpeg/6f8e0cb5bf1474e689c848326704ea70/gr1.jpg,gr1.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr1_lrg.jpg,0,
1-s2.0-S1350417719312362-gr2.jpg,https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S1350417719312362/gr2/DOWNSAMPLED/image/jpeg/a6dbf2541dd68f6fc47e32d498730936/gr2.jpg,gr2.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417719312362-gr2_lrg.jpg,0,
