UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords,stage2_ocr_status,stage2_ocr_text,stage2_keywords,stage2_hit
1-s2.0-S1350417723004509-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr7/DOWNSAMPLED/image/jpeg/67843a1d45897f547673268fcea981f1/gr7.jpg,gr7.jpg,Schematics of the experimental set-up.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr7_lrg.jpg,0,,,,,
1-s2.0-S1350417723004509-gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr8/DOWNSAMPLED/image/jpeg/197278dab62fe8c970ed801db47f1907/gr8.jpg,gr8.jpg,Comparison of the normalized pressure amplitude measured with the piezoelectric needle hydrophone (right) against the k-wave numerical simulation (left).,https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr8_lrg.jpg,1,"amplitude, wave",2.0,"Frequency Frequency

Oo rF NM WwW FP oH OH NN

75

 

125 175

Bubble diameter [um]

 

75

125
Bubble diameter [um|

175
",frequency,1.0
1-s2.0-S1350417723004509-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr5/DOWNSAMPLED/image/jpeg/9c190c15e086a34b8e3bc1d5df1322ef/gr5.jpg,gr5.jpg,Axial pressure computed from the O’Neil integral for normal velocity ranging from 1 to 100 mm/s by step of 10 mm/s. The pressure is normalized to atmospheric pressure p atm = 10 5 Pa. The colormap goes from yellow to dark purple for increasing velocities. The inset plots the corresponding dimensionless axial pressure profiles as defined by Eq. (1).,https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr5_lrg.jpg,0,,,,,
1-s2.0-S1350417723004509-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr6/DOWNSAMPLED/image/jpeg/675d6d39afd430d090cd7f4bfa63643f/gr6.jpg,gr6.jpg,Validation of the numerical simulations using k-wave (circle markers) against the O’Neil integral solution (solid line).,https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr6_lrg.jpg,1,wave,0.0," 
",,0.0
1-s2.0-S1350417723004509-gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr9/DOWNSAMPLED/image/jpeg/54a0bf69c1df4df7b8a62cf33fcd4eae/gr9.jpg,gr9.jpg,"Time sequence of ultrasound-driven bubble clouds showing 6 frames out of 68, with a time interval of 333 μs. The sampling frequency is 30 kHz. The framed image on the right-hand side corresponds to the minimum intensity projection (MinIP) of the 68 frames. The full movie can be seen in the supplementary material (Video 1).",https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr9_lrg.jpg,1,frequency,0.0," 
",,0.0
1-s2.0-S1350417723004509-gr16.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr16/DOWNSAMPLED/image/jpeg/495885be7ac2f250a6d8cdae97ed73a4/gr16.jpg,gr16.jpg,Time sequence of cavitation bubble cloud in a 250-kHz HIFU field. The first frame corresponds t = 0 . The interframe time is 40 μs.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr16_lrg.jpg,0,,,,,
1-s2.0-S1350417723004509-gr14.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr14/DOWNSAMPLED/image/jpeg/03e7f57519d0b225b394adc89b595125/gr14.jpg,gr14.jpg,"Acoustic simulation of the pressure field in the presence of a spherical bubble cloud, represented by a single bubble of radius 0.5 mm.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr14_lrg.jpg,1,acoustic,0.0," 
",,0.0
1-s2.0-S1350417723004509-gr15.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr15/DOWNSAMPLED/image/jpeg/3049c0eb43fd028b8f41ad09c60585c5/gr15.jpg,gr15.jpg,"Bubble size distribution, at their maximum size, typically observed for a bubble cloud nucleating in the focal region with a frame rate of 100 kHz. The error on the maximum bubble size is estimated to be 8%. (Top) First frames where bubbles are observed. 75% of the detected volumes have been identified as individual bubbles and used to plot the distribution (22 bubbles). (Bottom) Bubble size distribution 1.5 acoustic periods later. 60% of the detected volumes have been identified as individual bubbles and used to plot the distribution (53 bubbles).",https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr15_lrg.jpg,1,acoustic,0.0," 

1.5 2.0

1.0
z/VF5
",,0.0
1-s2.0-S1350417723004509-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr3/DOWNSAMPLED/image/jpeg/eeed9a72a9c8709bff601c5932daea3a/gr3.jpg,gr3.jpg,"Minimum intensity projection from a single experiment showing hundreds of ultrasound-driven bubble clouds in a stone-free environment. The camera sampling frequency is 50 kHz. The 250-kHz-transducer operated in burst mode at 10% duty cycle (500 cycles, 2 ms). The present projection has been compiled from the first 18 ms. The dashed red lines contours the pressure region where p ∗ > p c ∗ as extracted from the numerical simulation.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr3_lrg.jpg,1,frequency,0.0,,,0.0
1-s2.0-S1350417723004509-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417723004509/gr4/DOWNSAMPLED/image/jpeg/e295908150ff9a7663806daf5f7d1c06/gr4.jpg,gr4.jpg,"[(a-b), left panels] Interaction of bubbles clouds with an hemispherical stone of 20 mm in diameter 20 μs after the ultrasound burst starts. [(a-b), right panels] Falling fragments of stone captured 4.8 ms and 18.8 ms after the end of the ultrasonic excitation. Each image width is 4 mm. A movie showing falling fragments is shown in supplementary material (Video 2).",https://ars.els-cdn.com/content/image/1-s2.0-S1350417723004509-gr4_lrg.jpg,0,,,,,
