UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords,stage2_ocr_status,stage2_ocr_text,stage2_keywords,stage2_hit
1-s2.0-S1350417717303735-gr1.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr1/THUMBNAIL/image/gif/cfd886c59a956e5d6f91cced2ce46b3a/gr1.sml,gr1.sml,"SEM photograph of tensile fracture surface of studied bio-composite without (a) and with ultrasound duration for 15min (b), 30min (c), and 60min (d) respectively.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr1.sml,0,,,,,
1-s2.0-S1350417717303735-gr2.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr2/THUMBNAIL/image/gif/7c2e862c6325e30b4c2de6fd8b546edd/gr2.sml,gr2.sml,FTIR spectrum of all samples tested with varied duration vibration.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr2.sml,1,spectrum,0.0," 

 

 

 

 
",,0.0
1-s2.0-S1350417717303735-gr3.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr3/THUMBNAIL/image/gif/60ccf5f43c570425cd40b29ce1db627a/gr3.sml,gr3.sml,XRD pattern of all samples tested with varied duration vibration.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr3.sml,0,,,,,
1-s2.0-S1350417717303735-gr4.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr4/THUMBNAIL/image/gif/d8b96f1f14c667928101cdb05a35a9c4/gr4.sml,gr4.sml,Stress strain curve: (a) no vibration; (b) 15min; (c) 30min; (d) 60min.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr4.sml,0,,,,,
1-s2.0-S1350417717303735-gr5.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr5/THUMBNAIL/image/gif/7abc8b81225e81a64a067b36dc1ce615/gr5.sml,gr5.sml,Comparison of mechanical properties of all tested samples as function of duration vibration for (a) tensile strength; (b) elasticity modulus; (c) elongation at break.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr5.sml,0,,,,,
1-s2.0-S1350417717303735-gr6.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr6/THUMBNAIL/image/gif/e99ffa437b7f7f61742625922464c50c/gr6.sml,gr6.sml,Moisture performance of all tested samples.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr6.sml,0,,,,,
1-s2.0-S1350417717303735-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr1/DOWNSAMPLED/image/jpeg/6607001773f671848867e28ef7534ffe/gr1.jpg,gr1.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr1_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr2/DOWNSAMPLED/image/jpeg/ddd9cdaebcbc603ad305cfaebd5ee524/gr2.jpg,gr2.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr2_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr3/DOWNSAMPLED/image/jpeg/9bb011f10686d5f94af79765edfac721/gr3.jpg,gr3.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr3_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr4/DOWNSAMPLED/image/jpeg/29d056c788e3560960b649a69dfbcd9e/gr4.jpg,gr4.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr4_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr5/DOWNSAMPLED/image/jpeg/f34e40ab8ebd8c2a8e3911cb67c8afa8/gr5.jpg,gr5.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr5_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr6/DOWNSAMPLED/image/jpeg/48c6b8bd7abfcf6e95692950d47297b2/gr6.jpg,gr6.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr6_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr1_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr1/HIGHRES/image/jpeg/ebefd9bd6f6c5fa200953863916aebb2/gr1_lrg.jpg,gr1_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr1_lrg_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr2_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr2/HIGHRES/image/jpeg/dfdb8321dcd1c42c123d0b92fc3fca68/gr2_lrg.jpg,gr2_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr2_lrg_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr3_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr3/HIGHRES/image/jpeg/357f843f1c5d83621cf0d6afb818fb27/gr3_lrg.jpg,gr3_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr3_lrg_lrg.jpg,0,,,,,
1-s2.0-S1350417717303735-gr4_lrg.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417717303735/gr4/HIGHRES/image/jpeg/0df5a148e762d544381793508dad866d/gr4_lrg.jpg,gr4_lrg.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417717303735-gr4_lrg_lrg.jpg,0,,,,,
