UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S030156292400142X-am.pdf,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/egi:10164QGHZX6/MAIN/application/pdf/47ae1f0b6877cf01134da61d38d83482/am.pdf,am.pdf,,https://ars.els-cdn.com/content/image/1-s2.0-S030156292400142X-am.pdf,0,
