UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords,stage2_ocr_status,stage2_ocr_text,stage2_keywords,stage2_hit
1-s2.0-S1350417721004247-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr6/DOWNSAMPLED/image/jpeg/860bc3b619a9071ed11c1482e8fc3760/gr6.jpg,gr6.jpg,"Schematic diagram of the physiological flow phantom for imitating the circulation of microbubbles flowing in blood vessels in vivo and the real-time measurement and closed-loop control system for stable cavitation activity. A spherical, focused transducer (1 MHz) and a plane transducer (7.5 MHz) were used to sonicate and passively detect cavitation signals, respectively. The dashed box is the cavitation measurement and feedback controller modules operated in the host computer. The enlarged yellow region in the dashed circle is the focal region of 1-MHz focused transducer, in which the lateral FWHM is ∼3.0 mm. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr6_lrg.jpg,0,,,,,
1-s2.0-S1350417721004247-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr5/DOWNSAMPLED/image/jpeg/a7ce2aeb97ae9b39b3e686f745fb4e52/gr5.jpg,gr5.jpg,Flowchart of the proposed closed-loop feedback controller based on pulse length regulation. The procedure in the dotted-line block is the method for stable cavitation intensity measurement.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr5_lrg.jpg,0,,,,,
1-s2.0-S1350417721004247-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr4/DOWNSAMPLED/image/jpeg/8336ae036ffc51eaee176a5bcc8fc4b5/gr4.jpg,gr4.jpg,"SCI temporal distribution and spectrum characteristics of non-circulating and circulating microbubbles under open-loop system. The non-circulating microbubbles driven using a syringe pump were exposed to pulsed ultrasound (0.25 MPa PNP, 100 µs PL,5 Hz PRF and 300 s), A1-A3 shows that the obtained temporal distribution of SCI, time–frequency spectrum, and the accumulative spectrum produced by the first 100 pulses, the third 100 pulses and the last 100 pulses excitation. The circulating microbubbles driven using a peristaltic pump were exposed to pulsed ultrasound (0.25 MPa PNP, 100 µs PL, 5 Hz PRF and 300 s), B1-B3 shows that the obtained temporal distribution of SCI, time–frequency spectrum, and the accumulative spectrum produced by the first 100 pulses, the third 100 pulses and the last 100 pulses excitation. C1-C2. Statistical comparison of stability ratio and concentration ratio between SCI dynamics of the non-circulating and circulating microbubbles under open-loop system. ***Statistically significant difference (p < 0.001). NS: no statistical significance.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr4_lrg.jpg,1,"frequency, hz, spectrum",2.0," 

 

The first stage
— 60/;-
é P1 regulation
2
& 40 f
= i
Oo Z
e

> 20; 1

10

0

0 5 10 15 20 25
Time (s)

A2

15
@
a
S 100 P2 regulation -
a °
c
&
®
LL
>
oO

 

0
0 5 10 15 200025
Time (s)
B 35| 30.38
= -6.8959x + 31.501
30; A . R? = 0.8466

 

1x10’? -2.5x107 5x10?) = -1x10® = =5x10°
P1

A3
P2 regulation
= Alpi regulation ’
wo |
c
®
—_
£ 7
cn
OS
—_—
SF
ZS
ox
© 4
2
io}
—
” a Da

 

MM

   

>
Frequency (MHz) *
OCanNWR HU DONDWOSDSD
oS
|
i
OO —C—CSCiés

Time (s)

oO
No
a
o

200

= —_
NR oO
Oo Oo

Rise time (s)
co
oO

 

5x10"" = 7.5x10' 31x10"" = =2.5*x10"" 5x10""
P2
",frequency,1.0
1-s2.0-S1350417721004247-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr3/DOWNSAMPLED/image/jpeg/c687a7eac70493a89cb0ad63104e94b0/gr3.jpg,gr3.jpg,"SCI temporal distribution regulated by the amplitude (corresponding to peak negative pressure) and pulse length of the acoustic pulse (corresponding to proportional coefficients P1 and P2, respectively) in acceleration stage for achieving fast rise time. When proportional coefficients P1 and P2 were 1 × 108 and 1 × 1011 respectively, A1-A3 shows the temporal change of the amplitude (corresponding to peak negative pressure) and pulse length of the acoustic pulse, and SCI in the acceleration stage. A4. Time-frequency spectrum of SC signal in the acceleration stage. B. The relationship between proportional coefficient P1 and the rise time in the acceleration stage. C. The relationship between proportional coefficient P2 and the rise time in the acceleration stage.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr3_lrg.jpg,1,"frequency, amplitude, acoustic, spectrum",2.0," 

 

o o
% %
eS Bo
2% a
‘ 2% 2 Ze
4 2,°S < *
3% % %%
oS eos oe &%
tee,
9,0 8 ig, OO
ee +r oO N fom Oo ee
BEPARHASS PO BQ ANAK HK HK CSS” BY
% Te.
(%) 3 OEY ANIGEIS 2% gy [-Obx) 9 ones LORE QUaQUED 2%
 -
© 3?

0-100
200-300 |.
1400-1500

8

 

 

 

 

6
Frequency (MHz)

Md

 

 

|

     

   

So a o a oS a
§ 8 F BBR @§ 8 | 8 8 &
” (gp) wnwqoeds Jamod aaneinuinsoy 7 {qp) wnujoeds uamod sanejnunasy
< a
o o
oc ovo coo coc cd & Se oacdo caooaqoco a
oy VP Te Oh POs oy VO TF PPe PO
g g
m of
Q Q
K> w
N N
Sa 5 th
Ns wo
E =
Qo = Oo }—
Lo He
- 7
oOo o
oO So
— =
Qo oa
in in

  
  
  

S
nor ownwtr ON -

oO
Faraoaorwonwtnanne @
y (ZHIW) Aduanba

(ZHIA) Aousnbal4

B2 4

250 300
250 300

200
200

150
Time (s}
150
Time (s)

100

100

50
50

 
 

- = 2
co co wv N oO wt o ™ _- o

(SA -Obx« ) Allsusqul uoNeTAes 91q2)15 (SecA 4-OLx ) ASUBTUI UORRARD BIGeIS
a Pr
",frequency,1.0
1-s2.0-S1350417721004247-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr2/DOWNSAMPLED/image/jpeg/5cfc11cff94bb7cb9ca14efbd243f170/gr2.jpg,gr2.jpg,"SCI temporal distribution regulated by the pulse length of the acoustic pulse (corresponding to proportional coefficient P3) in the stable stage for sustaining stability. For proportional coefficients P3 (5 × 1010), A1-A3 shows the temporal change of the amplitude (corresponding to peak negative pressure) and pulse length of the acoustic pulse, and SCI in the stable stage. A4. Time-frequency spectrum of SC signal with this period. For proportional coefficients P3 (1 × 1012), B1-B3 show the temporal change of the amplitude (corresponding to peak negative pressure) and pulse length of the acoustic pulse, and SCI in the stable stage. B4. Time-frequency spectrum of SC signal in the stable stage. C. The relationship between proportional coefficient P3 and the stability ratio in the stable stage. D. The relationship between proportional coefficient P3 and the concentration ratio in the stable stage.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr2_lrg.jpg,1,"frequency, amplitude, acoustic, spectrum",2.0,"Acoustic parameters set

+

         
    

eo a
<<Exposure time <300 $=
Y 7
Fast Fourier

Flowing Microbubbles
System

Transformation

  
   

Calculation of SC]

   
 
 

  
 
 
 

  

 
 

AU(PNP) _
regulated (LSC, < 0.4XSCle =
by Pl ee
_*N
<< SCln 2 1.0X SCle——=—>

      
 

Count

 

      
 

=TSClSClel< 0.1 X SC

—_
",acoustic,1.0
1-s2.0-S1350417721004247-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr1/DOWNSAMPLED/image/jpeg/84bed5b95f621b9c71beffe73eae64b2/gr1.jpg,gr1.jpg,"SCI temporal distribution regulated by the amplitude (corresponding to peak negative pressure) of the acoustic pulse in PNP-based closed-loop feedback controller. A1-A3. shows the temporal change of the amplitude of the acoustic pulse, SCI and the spectrum of SC signal when using PNP-based closed-loop feedback controller. B1-B4. Performance comparison of open-loop system, PNP-based closed-loop feedback controller and PL-based closed-loop feedback controller (B1. stability ratio; B2. concentration ratio; B3. S/B’; B4. broadband emissions). ***Statistically significant difference (p < 0.001). NS: no statistical significance. C1. Comparison of the accumulative spectrum produced by the first 100 pulses between open-loop system and PL-based closed-loop controller. C2. Comparison of the accumulative spectrum produced by the first 100 pulses between open-loop system and PNP-based closed-loop controller.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr1_lrg.jpg,1,"amplitude, acoustic, spectrum",0.0,"Real-time stable Real-time proportional
cavitation measurement feedback Controller

Signal
Generator

   
 

Focused transducer

(7.9 Mrz) L (1 MHz)
SE 7 Se z Degassed Water
“Focal region _— STH ORT

   
  
  

Circulating microbubbles

Falcon tube
Peristaltic pump
",,0.0
1-s2.0-S1350417721004247-gr6.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr6/THUMBNAIL/image/gif/df7fcc4db55746beae78f9e89cd9ab58/gr6.sml,gr6.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr6.sml,0,,,,,
1-s2.0-S1350417721004247-gr5.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr5/THUMBNAIL/image/gif/f74594085dc030d815cfcecc14977b21/gr5.sml,gr5.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr5.sml,0,,,,,
1-s2.0-S1350417721004247-gr4.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr4/THUMBNAIL/image/gif/b221b2e8a5bab8f26560e202d3450df8/gr4.sml,gr4.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr4.sml,0,,,,,
1-s2.0-S1350417721004247-gr3.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004247/gr3/THUMBNAIL/image/gif/fc109dc3cc7c2cceef44e2151408b03b/gr3.sml,gr3.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004247-gr3.sml,0,,,,,
