UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S1350417721004302-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr7/DOWNSAMPLED/image/jpeg/2c7a6dc508dba4af2e2d46f8a0ad1812/gr7.jpg,gr7.jpg,"Sonochemical oxidation activity in homogeneous (only liquid) and heterogeneous (liquid and beads) systems for three probe positions including T, M, and B. The solid : liquid ratio was 1:5 (weight-based).",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr7_lrg.jpg,0,
1-s2.0-S1350417721004302-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr6/DOWNSAMPLED/image/jpeg/e12123f186b749a032fa95b527b8779a/gr6.jpg,gr6.jpg,"Real images during ultrasound irradiation and SCL images in homogeneous and heterogeneous systems using three kinds of glass beads (0.2. 1/0. 4/0 mm) at T, M, and B. The solid : liquid ratio was 1:5 (weight-based).",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr6_lrg.jpg,0,
1-s2.0-S1350417721004302-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr5/DOWNSAMPLED/image/jpeg/76531f688bbf62d0ab83ec744cd64810/gr5.jpg,gr5.jpg,"Sonophysical desorption activity for three kinds of glass beads at positions T, M, and B. The inset represents real images during ultrasound irradiation.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr5_lrg.jpg,0,
1-s2.0-S1350417721004302-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr4/DOWNSAMPLED/image/jpeg/02bd2ef833d605d02ea9883a69f015f3/gr4.jpg,gr4.jpg,Real images for glass beads before and after ultrasound irradiation for free and attached bead conditions. The probe was placed at position B.,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr4_lrg.jpg,0,
1-s2.0-S1350417721004302-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr3/DOWNSAMPLED/image/jpeg/2dc006122064685f2a379690f2559a75/gr3.jpg,gr3.jpg,"Aluminum foil erosion images for three foil tube diameters of 45, 62, and 80 mm at positions T, M, and B. The yellow lines represent the end position of the emitting tip. (For interpretation of the references to color in this figure legend, the reader is referred to the web version of this article.)",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr3_lrg.jpg,0,
1-s2.0-S1350417721004302-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr2/DOWNSAMPLED/image/jpeg/2e9af5472c5f55c780ae7a829a76954b/gr2.jpg,gr2.jpg,"Aluminum foil erosion images for three diameters of 45, 62, and 80 mm at T, M, and B. The foil was placed at the bottom of the vessel.",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr2_lrg.jpg,0,
1-s2.0-S1350417721004302-ga1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/ga1/DOWNSAMPLED/image/jpeg/4d58a9f3416d71d40628d1b12a7fd415/ga1.jpg,ga1.jpg,"Aluminum foil erosion images for various saturating gases at T, M, and B. The yellow lines represent the end position of the emitting tip. (For interpretation of the references to color in this figure legend, the reader is referred to the web version of this article.)",https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-ga1_lrg.jpg,0,
1-s2.0-S1350417721004302-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr1/DOWNSAMPLED/image/jpeg/2ca84c6b066ed3634aaf8d66f2a03289/gr1.jpg,gr1.jpg,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr1_lrg.jpg,0,
1-s2.0-S1350417721004302-gr7.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr7/THUMBNAIL/image/gif/fbffa4f82d6a2d69cb20f9c8efe870ab/gr7.sml,gr7.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr7.sml,0,
1-s2.0-S1350417721004302-gr6.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1350417721004302/gr6/THUMBNAIL/image/gif/4f96d9507736c8d1ea84c411ba830f14/gr6.sml,gr6.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S1350417721004302-gr6.sml,0,
