UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords,stage2_ocr_status,stage2_ocr_text,stage2_keywords,stage2_hit
1-s2.0-S2666845924000953-gr7b.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr7b/DOWNSAMPLED/image/jpeg/856c5142064ff90b179319aad53e3cb9/gr7b.jpg,gr7b.jpg,a) Root-bearing Decalepis hamiltonii plant b) Powdered and dried root material.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr7b_lrg.jpg,0,,,,,
1-s2.0-S2666845924000953-gr2a.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr2a/DOWNSAMPLED/image/jpeg/471b233ad0a57213ef9d2c0ffcf8e8ab/gr2a.jpg,gr2a.jpg,Chromatogram of d-glycero-d-tallo-heptose.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr2a_lrg.jpg,0,,,,,
1-s2.0-S2666845924000953-gr2b.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr2b/DOWNSAMPLED/image/jpeg/461960f9e46bb19b7c421a0196cba2c8/gr2b.jpg,gr2b.jpg,"Chromatogram of 1-(7-Hydroxy-1,6,6-trimethyl-10-oxatricyclo [5.2.1.0 (2,4)] dec-9-yl) ethenone.",https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr2b_lrg.jpg,0,,,,,
1-s2.0-S2666845924000953-gr2c.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr2c/DOWNSAMPLED/image/jpeg/5cc3f6f0029ead0dd2a52f74d4534f6c/gr2c.jpg,gr2c.jpg,Chromatogram of Decalepis hamiltonii root extract obtained by GC-MS.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr2c_lrg.jpg,0,,,,,
1-s2.0-S2666845924000953-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr3/DOWNSAMPLED/image/jpeg/66bcec9746a774751dfc00e90270e967/gr3.jpg,gr3.jpg,Open circuit potential with time for MS in 1 M HCl with different DHRE concentration.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr3_lrg.jpg,0,,,,,
1-s2.0-S2666845924000953-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr4/DOWNSAMPLED/image/jpeg/636d909e2dd4f4b647c64d23d7ad6207/gr4.jpg,gr4.jpg,Mild steel polarization curves at various DHRE doses.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr4_lrg.jpg,0,,,,,
1-s2.0-S2666845924000953-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr1/DOWNSAMPLED/image/jpeg/117762515186925d0329cac76c96c59a/gr1.jpg,gr1.jpg,a) Nyquist plots for MS in the nonexistence and existence of DHRE; b) Fitted equivalent circuit.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr1_lrg.jpg,1,nyquist,0.0," 
",,0.0
1-s2.0-S2666845924000953-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr5/DOWNSAMPLED/image/jpeg/11bd1501b6ee1683117edad80ef8558f/gr5.jpg,gr5.jpg,Bode plots showing the effects of adding and without adding DHRE.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr5_lrg.jpg,0,,,,,
1-s2.0-S2666845924000953-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr6/DOWNSAMPLED/image/jpeg/136a17827e14e08bb4fddec9cde5e96a/gr6.jpg,gr6.jpg,Arrhenius diagrams for MS.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr6_lrg.jpg,0,,,,,
1-s2.0-S2666845924000953-gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S2666845924000953/gr10/DOWNSAMPLED/image/jpeg/aae9fcc3aaf54c2d9483700ecc84fcb9/gr10.jpg,gr10.jpg,Transition diagrams for MS.,https://ars.els-cdn.com/content/image/1-s2.0-S2666845924000953-gr10_lrg.jpg,0,,,,,
