UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S0301679X23002074-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr3/DOWNSAMPLED/image/jpeg/b39136cc7dc8b4bd07650a7445f27c79/gr3.jpg,gr3.jpg,"Coefficient of friction (COF) versus distance of CoCr, ErGOCoCr and HA-ErGOCoCr disk surfaces against AISI316 steel balls under a normal load of 1 N and sliding of 120 rpm in PBS (a) and PBS-HA (b).",https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr3_lrg.jpg,0,
1-s2.0-S0301679X23002074-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr2/DOWNSAMPLED/image/jpeg/844a4857fd78b03ff4898d52e395dde4/gr2.jpg,gr2.jpg,"Average COF of CoCr, ErGOCoCr and HA-ErGOCoCr surfaces against AISI316 ball in PBS and PBS-HA.",https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr2_lrg.jpg,0,
1-s2.0-S0301679X23002074-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr5/DOWNSAMPLED/image/jpeg/bb1710684816375cbdb959c2fad8eceb/gr5.jpg,gr5.jpg,"Secondary electron images of the wear tracks after wear corrosion of CoCr, ErGOCoCr and HA-ErGOCoCr surfaces after 500 m against AISI316 steel balls under a normal load of 1 N and sliding of 120 rpm in PBS.",https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr5_lrg.jpg,0,
1-s2.0-S0301679X23002074-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr4/DOWNSAMPLED/image/jpeg/5724524c0db2f917aebe0e6cd4969856/gr4.jpg,gr4.jpg,"a) Secondary electron general view of the different zones of the surface a): outside, interface and wear track and b) detail of stuck deposits (zone 4 in a) in the ErGOCoCr disk after 500 m against AISI316 ball under a normal load of 1 N and sliding of 120 rpm in PBS.",https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr4_lrg.jpg,0,
1-s2.0-S0301679X23002074-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr6/DOWNSAMPLED/image/jpeg/30dcb190abab1fb6aff4858cdad22d56/gr6.jpg,gr6.jpg,Optical microscope images of the AISI316 ball scar after wear corrosion against CoCr (a) and HA-ErGOCoCr (b) surfaces in PBS-HA.,https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr6_lrg.jpg,0,
1-s2.0-S0301679X23002074-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr1/DOWNSAMPLED/image/jpeg/17657d1275a0214a828e7935d0f41f48/gr1.jpg,gr1.jpg,"Wear rate estimated from the mass loss of the AISI316 ball wearing with CoCr, ErGOCoCr and HA-ErGOCoCr disks after 500 m under a normal load of 1 N and sliding of 120 rpm in PBS and PBS-HA.",https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr1_lrg.jpg,0,
1-s2.0-S0301679X23002074-gr3.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr3/THUMBNAIL/image/gif/77a63c5b9280a437323b33d43ccc3ee1/gr3.sml,gr3.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr3.sml,0,
1-s2.0-S0301679X23002074-gr2.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr2/THUMBNAIL/image/gif/8eabc6696d6953f0092e647064b57b16/gr2.sml,gr2.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr2.sml,0,
1-s2.0-S0301679X23002074-gr5.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr5/THUMBNAIL/image/gif/d6483d2d5d218e11fca9bec8e54941d4/gr5.sml,gr5.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr5.sml,0,
1-s2.0-S0301679X23002074-gr4.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0301679X23002074/gr4/THUMBNAIL/image/gif/e08d38e77233787c77eb3182d68fb823/gr4.sml,gr4.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S0301679X23002074-gr4.sml,0,
