UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S0735193322001762-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr1/DOWNSAMPLED/image/jpeg/e576a1340e415776de580f725489fef9/gr1.jpg,gr1.jpg,The normalized static viscosity versus volume fraction φ.,https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr1_lrg.jpg,0,
1-s2.0-S0735193322001762-gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr10/DOWNSAMPLED/image/jpeg/aab052a658c1eaa7f583689c4407bca1/gr10.jpg,gr10.jpg,"CNT-water (9.2 nm, 293.15 K) [25].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr10_lrg.jpg,0,
1-s2.0-S0735193322001762-gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr11/DOWNSAMPLED/image/jpeg/60f183aa96554a8c72f433642d1f9f6a/gr11.jpg,gr11.jpg,"Fe3O4-water (25 nm, 293 K) [6].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr11_lrg.jpg,0,
1-s2.0-S0735193322001762-gr12.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr12/DOWNSAMPLED/image/jpeg/c9e532200aef17616374db18c279c5ee/gr12.jpg,gr12.jpg,"TiO2-water nanofluids (21 nm, 286 K) [75].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr12_lrg.jpg,0,
1-s2.0-S0735193322001762-gr13.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr13/DOWNSAMPLED/image/jpeg/0830bc9f09051d3034bc9b9a0c85d1c3/gr13.jpg,gr13.jpg,"Zr-water (15 nm, 303 K) [65].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr13_lrg.jpg,0,
1-s2.0-S0735193322001762-gr14.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr14/DOWNSAMPLED/image/jpeg/faec16da0cef722c72207ac0b1a60e42/gr14.jpg,gr14.jpg,"CaCO3-water (20–50 nm, 293 K) [83].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr14_lrg.jpg,0,
1-s2.0-S0735193322001762-gr15.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr15/DOWNSAMPLED/image/jpeg/b5ae5d0b94f2fabe73abeb823fcba36a/gr15.jpg,gr15.jpg,"MWCNT-water (5–10 nm, 293 K) [5].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr15_lrg.jpg,0,
1-s2.0-S0735193322001762-gr16.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr16/THUMBNAIL/image/jpeg/9db39a187d265f2c1cf34642bcba9244/gr16.jpg,gr16.jpg,"Graphite-water (10 nm, at 333 K) [74].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr16_lrg.jpg,0,
1-s2.0-S0735193322001762-gr17.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr17/THUMBNAIL/image/jpeg/05600ec32c5a758a13681ac3ea3c3420/gr17.jpg,gr17.jpg,"SiO2-water (35 nm, 328 K) [28]",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr17_lrg.jpg,0,
1-s2.0-S0735193322001762-gr18.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr18/DOWNSAMPLED/image/jpeg/e3d4ea0e9606a32f612ce5000af65467/gr18.jpg,gr18.jpg,"MgO-water (20 nm, 289 K) [7].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr18_lrg.jpg,0,
1-s2.0-S0735193322001762-gr19.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr19/DOWNSAMPLED/image/jpeg/1e437dcef9a499730fa8af14bdfd38de/gr19.jpg,gr19.jpg,"Al2O3-water (20 nm, 288 K) [71].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr19_lrg.jpg,0,
1-s2.0-S0735193322001762-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0735193322001762/gr2/DOWNSAMPLED/image/jpeg/a85349e15174aac7bc86aeeb77ecfbe8/gr2.jpg,gr2.jpg,"Al2O3-EG (43 ± 23 nm, 283 K) [69].",https://ars.els-cdn.com/content/image/1-s2.0-S0735193322001762-gr2_lrg.jpg,0,
