UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords,stage2_ocr_status,stage2_ocr_text,stage2_keywords,stage2_hit
1-s2.0-S0017931022005439-gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr10/DOWNSAMPLED/image/jpeg/33825efa0030348d1108a7a418cfda88/gr10.jpg,gr10.jpg,"SPS apparatus: 1 -graphite die, 2 – graphite punches, 3 – sample (NiAl powder), 4 – electrical supply, 5 – vacuum chamber",https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr10_lrg.jpg,0,,,,,
1-s2.0-S0017931022005439-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr1/DOWNSAMPLED/image/jpeg/1592a4666ffd9002347336753f1118f8/gr1.jpg,gr1.jpg,A schematic overview of finite element framework of heat transfer based on micro-CT.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr1_lrg.jpg,0,,,,,
1-s2.0-S0017931022005439-gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr11/DOWNSAMPLED/image/jpeg/d65c0c4991dfb421e875f83f6a2b5454/gr11.jpg,gr11.jpg,Schematic diagram of methodology of geometrical and thermal phenomenological models.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr11_lrg.jpg,1,thermal,0.0," 

 

 

 

 

T=1 %=115 %=13 T=1.45 1 =1.6

 

b)
",,0.0
1-s2.0-S0017931022005439-gr12.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr12/DOWNSAMPLED/image/jpeg/7a065588b011213678a009e5d010db94/gr12.jpg,gr12.jpg,X-ray computed tomography images of sample 1.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr12_lrg.jpg,0,,,,,
1-s2.0-S0017931022005439-gr13.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr13/HIGHRES/image/jpeg/8b68784b7471b5a695dfdf4c84171a0c/gr13.jpg,gr13.jpg,"SEM images of NiAl fractures at initial stage of sintering of: a) sample 1 (T s=1100°C, p=5 MPa), d rel=70.2% and b) sample 3 (T s=1300°C, p=5 MPa), d rel=84.4%.",https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr13_lrg.jpg,0,,,,,
1-s2.0-S0017931022005439-gr14.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr14/DOWNSAMPLED/image/jpeg/8517c421bd4d1331f0d152a245b66b67/gr14.jpg,gr14.jpg,"SEM images of NiAl neck formation during sintering of: a) sample 3 (T s=1300°C, p=5 MPa), d rel=84.4% and b) sample 4 (T s=1100°C, p=30 MPa), d rel=89.3%.",https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr14_lrg.jpg,0,,,,,
1-s2.0-S0017931022005439-gr15.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr15/DOWNSAMPLED/image/jpeg/b0e3db10d33532811fb2e8ef5de7f083/gr15.jpg,gr15.jpg,"SEM image of the fracture of almost fully dense NiAl material (sample 6 -T s=1100°C, p=30 MPa, d rel=97.5%).",https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr15_lrg.jpg,0,,,,,
1-s2.0-S0017931022005439-gr16.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr16/DOWNSAMPLED/image/jpeg/29b713832598f587d32af0f09a679f11/gr16.jpg,gr16.jpg,Porosity as a function of the region of interest (ROI) size.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr16_lrg.jpg,0,,,,,
1-s2.0-S0017931022005439-gr17.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr17/DOWNSAMPLED/image/jpeg/9fc835c44f1977512ff0eadfb2e1384e/gr17.jpg,gr17.jpg,"Graphical distribution of heat fluxes magnitudes q in: a) sample 1 (d rel=70.2%), b) sample 2 (d rel=78.8%), c) sample 3 (d rel=84.4%), d) sample 4 (d rel=89.3%), c) sample 5 (d rel=95%) and d) sample 6 (d rel=97.5%).",https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr17_lrg.jpg,0,,,,,
1-s2.0-S0017931022005439-gr18.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931022005439/gr18/DOWNSAMPLED/image/jpeg/ed4257dc83bf386e8529367f2290844c/gr18.jpg,gr18.jpg,"The distributions of: a) element heat fluxes (magnitude), b) deviation angles from prescribed direction of heat flux (the central axis of flow) for NiAl samples.",https://ars.els-cdn.com/content/image/1-s2.0-S0017931022005439-gr18_lrg.jpg,1,heat flux,2.0,"y;

effective thermal conductivit
Nett [W/m*K]

 

resistance phase fraction, v, [%]
",thermal,1.0
