UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords,stage2_ocr_status,stage2_ocr_text,stage2_keywords,stage2_hit
1-s2.0-S0011227525000591-gr010.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr010/DOWNSAMPLED/image/jpeg/fe13f198b16c02260e7134a070647a87/gr010.jpg,gr010.jpg,The CAD model of the CryPT-ON cryostat.,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr010_lrg.jpg,0,,,,,
1-s2.0-S0011227525000591-gr003.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr003/DOWNSAMPLED/image/jpeg/c86541654b4f0a29f1e6eed2fbb51609/gr003.jpg,gr003.jpg,3D printed copper samples with support structures.,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr003_lrg.jpg,0,,,,,
1-s2.0-S0011227525000591-gr014.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr014/DOWNSAMPLED/image/jpeg/5c620c7e47ef4bfb725b0783cab4b342/gr014.jpg,gr014.jpg,X-ray fluorescence spectrum of the 3D printed sample chamber.,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr014_lrg.jpg,0,,,,,
1-s2.0-S0011227525000591-gr002.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr002/DOWNSAMPLED/image/jpeg/1042a9e687d5f4e14638a876f773e299/gr002.jpg,gr002.jpg,Sample holder and experimental setup.,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr002_lrg.jpg,0,,,,,
1-s2.0-S0011227525000591-gr013.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr013/DOWNSAMPLED/image/jpeg/40b6333449e3db7e8304368124178a1a/gr013.jpg,gr013.jpg,The cross section of the CAD model with measurement and heating points.,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr013_lrg.jpg,0,,,,,
1-s2.0-S0011227525000591-gr001.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr001/DOWNSAMPLED/image/jpeg/8e988539c34f91a0a83bbac0d4ff835f/gr001.jpg,gr001.jpg,Measured thermal conductivity between 14 K and 54 K.,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr001_lrg.jpg,1,"thermal, conductivity",0.0," 
",,0.0
1-s2.0-S0011227525000591-gr012.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr012/DOWNSAMPLED/image/jpeg/d819892a6422a4b5de57dec39710cc87/gr012.jpg,gr012.jpg,Temperature-dependent thermal conductivity of copper with different purities. [11].,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr012_lrg.jpg,1,"temperature, thermal, conductivity",0.0," 

 
",,0.0
1-s2.0-S0011227525000591-gr011.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr011/DOWNSAMPLED/image/jpeg/e0b3e5e8198cb4c8ac90c6d7d40f0dbb/gr011.jpg,gr011.jpg,Induced thermal waves and their phase shift at the two ends of the specimen.,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr011_lrg.jpg,1,thermal,2.0," 

co

[1ecBY xf] eau oyloads

 

10

100

Temperature [K]
",temperature,1.0
1-s2.0-S0011227525000591-gr007.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr007/DOWNSAMPLED/image/jpeg/b8fec68234770fce17cd587eba855992/gr007.jpg,gr007.jpg,Thermal diffusivity of different materials [11].,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr007_lrg.jpg,1,thermal,0.0," 

 

        

 

=10
=30

Cu-RRR
eeCu- RRR=20
= =Cu- RRR

 

  
 

oo
oooo9g
+TO DO -
Henn wt
eaeeee
eeeee
eoeoreerene
Ce
33333
9 9 OoO°90
(IT d

 
 
 

 

 

 

 

10*

 

 

 

 

 

 

 

10!

300
",,0.0
1-s2.0-S0011227525000591-gr006.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0011227525000591/gr006/DOWNSAMPLED/image/jpeg/5fd77e34a47a60de3dce5b22a7632939/gr006.jpg,gr006.jpg,Measured thermal diffusivity on different temperatures and a hypothetical shape of diffusivity curve. (if we assume it is copper-like).,https://ars.els-cdn.com/content/image/1-s2.0-S0011227525000591-gr006_lrg.jpg,1,"thermal, curve",2.0,"Temperature Dependent Thermal Conductivity

 

400

380;

320-

300

 

 

 

 

Fitted Curve

* Data Points
DB _Errors at 95% confidence

 

 

 

 

 

280
10

25

30 35
T_average [K]

55
","temperature, thermal, conductivity, curve",1.0
