UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords
1-s2.0-S0017931025015960-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr2/DOWNSAMPLED/image/jpeg/baa4f8707b6c0c1096c7a33582ef1cd7/gr2.jpg,gr2.jpg,"(a) Schematic of the experimental facility; (b) Test section details; (c) Photograph of the experimental facility. (1- Electromagnetic pump, 2- Pressure sensor, 3- Thermocouple, 4- Flowmeter, 5- Expansion tank, 6- Liquid level probe, 7- Test section, 8- Heat exchanger, 9- Electromagnetic pump control system, 10- Valve, 11- ESnBi storage and melting tank, 12- Ar gas cylinder).",https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr2_lrg.jpg,0,
1-s2.0-S0017931025015960-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr1/DOWNSAMPLED/image/jpeg/e3ada71d591875cbf01c4838f965207a/gr1.jpg,gr1.jpg,"Illustration of the uncertainty contributions of the input quantities on (a) Nu, and (b) f.",https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr1_lrg.jpg,0,
1-s2.0-S0017931025015960-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr4/DOWNSAMPLED/image/jpeg/e5215ff6bc4dc33e81dce9834147e21c/gr4.jpg,gr4.jpg,(a) Variation of h with Re; (b) Relationship between Nu and Pe.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr4_lrg.jpg,0,
1-s2.0-S0017931025015960-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr3/DOWNSAMPLED/image/jpeg/b4f6a6be3540b04d244f341056059562/gr3.jpg,gr3.jpg,"Comparison between the proposed Nu-Pe correlation and previously reported correlations for (a) liquid metals, (b) LBE and Hg, (c) Na and NaK, and (d) GaInSn.",https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr3_lrg.jpg,0,
1-s2.0-S0017931025015960-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr6/DOWNSAMPLED/image/jpeg/cfada8d7116a0db0cf15ada58ebdca35/gr6.jpg,gr6.jpg,Comparison of experimental data for ESnBi with reported LBE data from the literature.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr6_lrg.jpg,0,
1-s2.0-S0017931025015960-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr5/DOWNSAMPLED/image/jpeg/e160f5c9add79d08c7eb450feb2389dc/gr5.jpg,gr5.jpg,"Comparison of experimental data with Nu values calculated fromcorrelations by (a) Eq. (21), (b) Cheng and Tak [31], (c) Ibragimov et al. [27], (d) Zhang et al. [29], (e) Liu et al. [30], (f) Subbotin et al. [25], (g) Skupinski et al. [26], (h) Laube et al. [14].",https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr5_lrg.jpg,0,
1-s2.0-S0017931025015960-gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr8/DOWNSAMPLED/image/jpeg/68cd31d7c50708cbb92650585993a52a/gr8.jpg,gr8.jpg,Relationship between f and Re.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr8_lrg.jpg,0,
1-s2.0-S0017931025015960-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr7/DOWNSAMPLED/image/jpeg/c48e2080752b07dc74a124ad0eb04c21/gr7.jpg,gr7.jpg,Comparison of the proposed f-Re correlation with previously reported correlations and the Blasius equation.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr7_lrg.jpg,0,
1-s2.0-S0017931025015960-gr2.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr2/THUMBNAIL/image/gif/b7334423e2d763980bb2f5c1395ddbce/gr2.sml,gr2.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr2.sml,0,
1-s2.0-S0017931025015960-gr1.sml,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931025015960/gr1/THUMBNAIL/image/gif/e656888d0454320a4ca3b418041d010f/gr1.sml,gr1.sml,,https://ars.els-cdn.com/content/image/1-s2.0-S0017931025015960-gr1.sml,0,
