UTD_EID,UCS_Locator,Filename,Caption,link,stage1_hit,stage1_keywords,stage2_ocr_status,stage2_ocr_text,stage2_keywords,stage2_hit
1-s2.0-S0017931024000590-gr008.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr008/DOWNSAMPLED/image/jpeg/bdff036b6aafcb382e4b85a2e106e5f6/gr008.jpg,gr008.jpg,Schematic layout of the experimental test section.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr008_lrg.jpg,0,,,,,
1-s2.0-S0017931024000590-gr007.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr007/DOWNSAMPLED/image/jpeg/aa516590d0ea8fe3a5dca529aefb7ff6/gr007.jpg,gr007.jpg,The tested heated plate with continuous and truncated ribs.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr007_lrg.jpg,0,,,,,
1-s2.0-S0017931024000590-gr006.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr006/DOWNSAMPLED/image/jpeg/9166b9cac3dd57d8df25800cd6293a10/gr006.jpg,gr006.jpg,"Illustration of the schlieren imaging method adopted. In panel (a), a simple sketch describing acquisition of light ray angular deflection is provided, besides typical photos of one of the test surfaces, the concave mirror, and the movable filter connected to a micrometer. The schlieren images presented show the optical field when the filament is positioned at the focus of schlieren mirror (frame b), and when it is displaced to intercept deflected light rays at a given angular deflection (frame c). (For interpretation of the colors in the figure, the reader is referred to the web version of this article.)",https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr006_lrg.jpg,0,,,,,
1-s2.0-S0017931024000590-gr005.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr005/DOWNSAMPLED/image/jpeg/3565745264df5a8ada09e53e6f31e5ce/gr005.jpg,gr005.jpg,Sketch illustrating the convective (subscript conv) and radiant (subscript rad) heat transfer components from the main surfaces of the heated plate (subscript m) and from the sides generated by the plate thickness (subscript s).,https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr005_lrg.jpg,0,,,,,
1-s2.0-S0017931024000590-gr009.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr009/DOWNSAMPLED/image/jpeg/c2fe77f4260be0e0e50e1a22929addb8/gr009.jpg,gr009.jpg,"Sketch of the calculation domain for the radiant heat transfer component from the main surface, q rad,m .",https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr009_lrg.jpg,0,,,,,
1-s2.0-S0017931024000590-gr011.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr011/DOWNSAMPLED/image/jpeg/51259afd0f6450511113f711f8fe89be/gr011.jpg,gr011.jpg,"Sketches of the computational domains considered for different numerical simulations: (a) case of spanwise-elongated ribs, a two-dim. problem; (b) case of truncated ribs, a three-dim. problem; (c) homogenized simulation. An elementary cell of the microscopic subdomain near the continuous ribs is presented in panel (d), while that for truncated ribs is shown in panel (e), both sketched in the dimensionless coordinates x i = x ˆ i / ℓ .",https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr011_lrg.jpg,0,,,,,
1-s2.0-S0017931024000590-gr010.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr010/DOWNSAMPLED/image/jpeg/4cecf2d1cf8f194d34871b9762835fb2/gr010.jpg,gr010.jpg,"Upscaled coefficients for a surface roughened with transverse square elements of a rib height-to-pitch ratio e/ℓ. Behavior of λ θ with variations in e/ℓ is plotted for κ = 0 (adiabatic ribs), κ → ∞ (isothermal ribs), and κ ≈ 3.66 (wooden ribs). The typical configurations of continuous ribs described in Table 1 are indicated with dashed lines.",https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr010_lrg.jpg,0,,,,,
1-s2.0-S0017931024000590-gr004.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr004/DOWNSAMPLED/image/jpeg/ca37697b30ceec1f689777fb2da5e6f4/gr004.jpg,gr004.jpg,"Model coefficients for a surface roughened with a staggered pattern of truncated elements having a rib height-to-pitch ratio of 0.0625, and a segment length-to-pitch ratio d/ℓ. The dependence of λ θ on d/ℓ is shown for κ = 0 (adiabatic ribs), κ → ∞ (isothermal ribs), and κ ≈ 3.66 (wooden ribs). Dashed lines indicate the typical configurations of truncated ribs described in Table 1, and additional two with larger number of seg./row.",https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr004_lrg.jpg,0,,,,,
1-s2.0-S0017931024000590-gr015.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr015/DOWNSAMPLED/image/jpeg/146098b2ac3dfce1179cfe1808c74ad9/gr015.jpg,gr015.jpg,Local Nusselt number distributions along the vertical heated plate when continuous (spanwise-elongated) ribs are attached to the surface; typical geometric characteristics of the different configurations considered are available in Table 1.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr015_lrg.jpg,1,nusselt,0.0," 

 

 

 

Tress isothermal ribs, homogenized
Oe wooden, full ———_@
on oye wooden ribs, homogenized
nO adiabatic ribs, homogenized
0.4 0.8 1.2 1.6

d/e

D%

—4%
—6%
—8%
—10%

—12%
",,0.0
1-s2.0-S0017931024000590-gr003.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0017931024000590/gr003/DOWNSAMPLED/image/jpeg/65ef576fa7be1499be88000113752f46/gr003.jpg,gr003.jpg,Experimental results (top) and numerical predictions (bottom) for the local Nusselt number along the vertical heated plate when truncated ribs are attached to the surface.,https://ars.els-cdn.com/content/image/1-s2.0-S0017931024000590-gr003_lrg.jpg,1,nusselt,0.0,"(®)

  
  
     

Undisturbed ray
Disturbed ray

Focal filament
Test yr.

section /%

 

Filament displacement

 
",,0.0
