UTD EID,UCS Locator,Filename,Caption,link,contains_keywords,found_keywords
1-s2.0-S1270963825016244-ga1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/ga1/DOWNSAMPLED/image/jpeg/bc8f6612c9aaadb7084138a7380de441/ga1.jpg,ga1.jpg,Minimalist design of the flight train highlighting the balloon and payload reference systems with representation of their relative movements.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-ga1_lrg.jpg,0,
1-s2.0-S1270963825016244-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr7/DOWNSAMPLED/image/jpeg/227b6d7346c884e64f584f913a9d5381/gr7.jpg,gr7.jpg,Payload with integrated sensor and cameras for stratospheric Earth monitoring.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr7_lrg.jpg,0,
1-s2.0-S1270963825016244-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr6/DOWNSAMPLED/image/jpeg/9ddbbb8777e8b75fc55b8ddcbc1ca1d6/gr6.jpg,gr6.jpg,"Flight train configuration showing the four-section design and dummyTXdummy– the orientation of the two IMUs; X axis in blue, Y in yellow and Z in violet.",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr6_lrg.jpg,0,
1-s2.0-S1270963825016244-gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr9/DOWNSAMPLED/image/jpeg/8305c7da2801d6ce02ffc7d99bcbb88d/gr9.jpg,gr9.jpg,"Laboratory characterization setup for flight train modal analysis. The upper clamp is held fixed while controlled perturbations are manually applied to the suspended payload structure. Longitudinal stresses (vertical displacement, 5–10 cm) induce axial oscillations; horizontal perturbations (50–100 cm lateral displacement) excite pendular modes; combined multi-directional excitation generates chaotic dynamics including coupled torsional oscillations around the chain vertical axis, simulating the complex forcing environment encountered during stratospheric flight.",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr9_lrg.jpg,0,
1-s2.0-S1270963825016244-gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr8/DOWNSAMPLED/image/jpeg/559a1f89b42e3ecfde81ee56ed453588/gr8.jpg,gr8.jpg,"Raw data of payload accelerometers (on the left) and rate gyros (on the right) for all the test duration. The ’quiet’ areas correspond to moments when the system is not under stress. This was done to clearly identify the various outputs based on the inputs. In the image, all the three axes are shown.",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr8_lrg.jpg,0,
1-s2.0-S1270963825016244-gr20.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr20/DOWNSAMPLED/image/jpeg/d8fd42c15f25fa3b6d8fa0e11609e376/gr20.jpg,gr20.jpg,Response of the XY axes accelerometer to the pendulum input movement on the first direction.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr20_lrg.jpg,0,
1-s2.0-S1270963825016244-gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr10/DOWNSAMPLED/image/jpeg/70d8dfa53810c1356f376c0c2003e8c2/gr10.jpg,gr10.jpg,Response of the XY axes accelerometer to the pendulum input movement on the second direction.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr10_lrg.jpg,0,
1-s2.0-S1270963825016244-gr21.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr21/DOWNSAMPLED/image/jpeg/37e9f43d7ee6ebfaa75fd8f9ec771942/gr21.jpg,gr21.jpg,Response on the Z axis accelerometer to the longitudinal input oscillation.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr21_lrg.jpg,0,
1-s2.0-S1270963825016244-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr1/DOWNSAMPLED/image/jpeg/1c2974cfdc82779aae46c63835e10264/gr1.jpg,gr1.jpg,Response of XY accelerometer (left) and the Z accelerometer (right) to the coupled and mixed movement imposed in input on the chain.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr1_lrg.jpg,0,
1-s2.0-S1270963825016244-gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825016244/gr11/DOWNSAMPLED/image/jpeg/5d7e999739ce68cbee18f62534c9e642/gr11.jpg,gr11.jpg,Left: 3D trajectory from the take-off to the landing. Right: 2D ground track showing 150 km eastward drift due to strong stratospheric winds.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825016244-gr11_lrg.jpg,0,
