UTD EID,UCS Locator,Filename,Caption,link,contains_keywords,found_keywords
1-s2.0-S1270963826000799-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr5/DOWNSAMPLED/image/jpeg/7018fc6759b0ac606da37ad87eeda74b/gr5.jpg,gr5.jpg,Overview of the process undertaken to calculate the total dust ingested into an aircraft engine for a single flight.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr5_lrg.jpg,0,
1-s2.0-S1270963826000799-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr6/DOWNSAMPLED/image/jpeg/bdb2cc1bb9db39b47b920da1d295a027/gr6.jpg,gr6.jpg,"Overview of data contained in the runway database, including the location of each runway start (circular markers), displaced thresholds (red boxes), runway identifiers (e.g., 27L), and displaced threshold distances (magenta lines). (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article).",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr6_lrg.jpg,0,
1-s2.0-S1270963826000799-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr3/DOWNSAMPLED/image/jpeg/892c1ca29aefda77e7347d9fbaf19c64/gr3.jpg,gr3.jpg,Distribution of Normalised Great Circle Deviation within the Middle East for all Airbus A320 flights.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr3_lrg.jpg,0,
1-s2.0-S1270963826000799-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr4/DOWNSAMPLED/image/jpeg/b97eb60e64489e38f1a63d3d9a223d9e/gr4.jpg,gr4.jpg,"A320 Core Dust Mass Ingested Distribution (All Flights, 29,650 total sampled).",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr4_lrg.jpg,0,
1-s2.0-S1270963826000799-gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr9/DOWNSAMPLED/image/jpeg/e6928f006abda1cf63ad86e0d7f58f6a/gr9.jpg,gr9.jpg,Vertical distribution of core dust mass ingested.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr9_lrg.jpg,0,
1-s2.0-S1270963826000799-gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr10/DOWNSAMPLED/image/jpeg/9f803bee6546673862efcdaf3fda4b4f/gr10.jpg,gr10.jpg,"Airbus A320 Core Dust Mass Ingested: Data Points (Blue), Daily Minimum (Yellow), and Daily Mean (Red).",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr10_lrg.jpg,0,
1-s2.0-S1270963826000799-fx1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/fx1/DOWNSAMPLED/image/jpeg/0d19fbad115546e1c2512932669331bd/fx1.jpg,fx1.jpg,"A320 Flight Trajectories between March 1, 2022, and July 31, 2022.",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-fx1_lrg.jpg,0,
1-s2.0-S1270963826000799-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr7/DOWNSAMPLED/image/jpeg/1fc3d5d9ab6634dafc616c1371e87928/gr7.jpg,gr7.jpg,a) Airbus A320 flight between Sharjah and Bahrain International airport on 4 March 2022. b) Dust mass concentration profile (LHS) and Altitude (RHS) against time.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr7_lrg.jpg,0,
1-s2.0-S1270963826000799-gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr8/DOWNSAMPLED/image/jpeg/00bc9fd94a14e43bb6f47efe0d8b4a69/gr8.jpg,gr8.jpg,"Core dust mass ingested for a single Airbus A320,for each flight (LHS) and the cumulative dust mass ingested (RHS) over all flights from 1 March 2022.",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr8_lrg.jpg,0,
1-s2.0-S1270963826000799-gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr1/DOWNSAMPLED/image/jpeg/4e15617edb9d7618b73d39169079715a/gr1.jpg,gr1.jpg,Rules-Based Holding Pattern Detection Algorithm.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr1_lrg.jpg,0,
1-s2.0-S1270963826000799-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000799/gr2/DOWNSAMPLED/image/jpeg/0833ce815a9c83abc611823fd4c82e8b/gr2.jpg,gr2.jpg,"Top down view of a holding pattern, with holding (green) and non-holding (red) side. The aircraft enters at point 1 and exits at point 2 after orbiting the prescribed holding pattern. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article).",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000799-gr2_lrg.jpg,0,
