UTD EID,UCS Locator,Filename,Caption,link,contains_keywords,found_keywords
1-s2.0-S1270963826000623-fx1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/fx1/DOWNSAMPLED/image/jpeg/634d6695e7f5299c73f5ae6d18d57a7b/fx1.jpg,fx1.jpg,Illustration of different isolation methods with different fuses.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-fx1_lrg.jpg,0,
1-s2.0-S1270963826000623-gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/gr3/DOWNSAMPLED/image/jpeg/bd7821036642b86d7cd5f663aa57014b/gr3.jpg,gr3.jpg,Overview of the investigated electric drive train.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-gr3_lrg.jpg,0,
1-s2.0-S1270963826000623-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/gr4/DOWNSAMPLED/image/jpeg/8095064511f376c2e29b1811ab0dc8e0/gr4.jpg,gr4.jpg,Functional block diagram of the developed FDU logic.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-gr4_lrg.jpg,0,
1-s2.0-S1270963826000623-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/gr5/DOWNSAMPLED/image/jpeg/614f077a9844fd9d3d0f4b004d5d708f/gr5.jpg,gr5.jpg,Overview of one subsystem equivalent circuit in LTspice.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-gr5_lrg.jpg,0,
1-s2.0-S1270963826000623-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/gr6/DOWNSAMPLED/image/jpeg/f92ed57d88ce6aa64d8855bf6059ed1e/gr6.jpg,gr6.jpg,Measurement signals for the subsystem 1 and subsystem 2 and 3 in the event of a short-circuit fault of the DC link capacitor in subsystem 1 from 1 ms.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-gr6_lrg.jpg,0,
1-s2.0-S1270963826000623-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/gr7/DOWNSAMPLED/image/jpeg/d86175d434fa6a14a8376ebf7c6edbdb/gr7.jpg,gr7.jpg,Measurement signals and output signals of the FDU for the subsystem 1 in the event of a short-circuit fault of the DC link capacitor in subsystem 1 from 1 ms.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-gr7_lrg.jpg,0,
1-s2.0-S1270963826000623-gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/gr8/DOWNSAMPLED/image/jpeg/036a909397c4d2d94c699ca9d4b71bbb/gr8.jpg,gr8.jpg,Measurement signals and output signals of the FDU for the subsystem 2 and 3 in the event of a short-circuit fault of the DC link capacitor in subsystem 1 from 1 ms.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-gr8_lrg.jpg,0,
1-s2.0-S1270963826000623-gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/gr9/DOWNSAMPLED/image/jpeg/71516e67fb4c86b49f082528e336bee6/gr9.jpg,gr9.jpg,Measurement signals and output signals of the FDU for the subsystems 2 and 3 in the event of a short-circuit fault in the low side semiconductor in subsystem 1 from 1 ms.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-gr9_lrg.jpg,0,
1-s2.0-S1270963826000623-fx2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/fx2/DOWNSAMPLED/image/jpeg/c84bb9a76709affd90ae83b9e76bbe26/fx2.jpg,fx2.jpg,Measurement signals and output signals of the FDU for the subsystem 1 in the event of a short-circuit fault between the terminal of phase U in subsystem 1 and the star point of the subsystem 3 from 1 ms.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-fx2_lrg.jpg,0,
1-s2.0-S1270963826000623-fx3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000623/fx3/DOWNSAMPLED/image/jpeg/ecb153d14953c0fb6eafb466c5394f75/fx3.jpg,fx3.jpg,Measurement signals and output signals of the FDU for the subsystem 3 in the event of a short-circuit fault between the terminal of phase U in subsystem 1 and the star point of the subsystem 3 from 1 ms.,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000623-fx3_lrg.jpg,0,
