Caption,Filename,UCS Locator,UTD EID,contains_keywords,contains_keywords2,found_keywords,link,text
“precision vs recall” curves for the pattern class.,gr17.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr17/DOWNSAMPLED/image/jpeg/7342daaa41a4d945eba55e352049d327/gr17.jpg,1-s2.0-S127096382501243X-gr17.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr17_lrg.jpg,
"Correct pattern detection on OOD case images taken from the real test dataset (right, pattern scaled 1:32) and from a simulated test scenario (left) used to test the CNN-detector.",gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr6/DOWNSAMPLED/image/jpeg/1751b2894c48a2eb27a02c6556cdacfb/gr6.jpg,1-s2.0-S127096382501243X-gr6.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr6_lrg.jpg,
Nominal trajectory representation (black lines) with main points indication (red dots) and OFV presence (green line).,gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr10/DOWNSAMPLED/image/jpeg/2c859305da723002877e354621c2fc49/gr10.jpg,1-s2.0-S127096382501243X-gr10.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr10_lrg.jpg,
"Mounting configuration characteristics related to FOVs and the overlap region at two different time instants of the trajectory. The left one represents the situation at the beginning of the trajectory where the landing pad is within the FOV of the FL camera, while the right one reports the situation when both FOVs contain the landing pad Different scales adopted for the two axes for visualization purposes.",gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr5/DOWNSAMPLED/image/jpeg/057711524dc89548223ee82f54628932/gr5.jpg,1-s2.0-S127096382501243X-gr5.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr5_lrg.jpg,
Length of the overlap region (footprint overlap) as a function of the height above the landing pad. The two dots highlight the region within which the pattern is in both FOVs.,gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr11/DOWNSAMPLED/image/jpeg/c26a739259fed074ba311828d0dd9745/gr11.jpg,1-s2.0-S127096382501243X-gr11.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr11_lrg.jpg,
Landing pattern seen from different approach directions in two different synthetic scenarios (Portland and London).,gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr4/DOWNSAMPLED/image/jpeg/52c9b471e38d5f25eba914d4ba00cad9/gr4.jpg,1-s2.0-S127096382501243X-gr4.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr4_lrg.jpg,
"Positioning errors of the filter and of the LM accepted measurements, with their 3 sigma bounds (dotted lines) along the three directions as a function of the range from the landing pad. Results obtained from a MC analysis on the Test Case 4. The plot scale is increased in the last 50 m to better show the errors in the final phase of the approach.",gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr3/DOWNSAMPLED/image/jpeg/e53b1b1791eb1a15e6c27386d37a733d/gr3.jpg,1-s2.0-S127096382501243X-gr3.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr3_lrg.jpg,
"Mean of the error and corresponding H/VPE of the EKF, and LM error with the 2σ bounds compared with the RNP 95% accuracy bounds as a function of the range from the landing pad. Results obtained from a MC analysis on the Test Case 4. The plot scale is increased in the last 50 m to better show the errors in the final phase of the approach.",gr14.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr14/DOWNSAMPLED/image/jpeg/88fa718ef60b5e0c24fd7904a3c6e4dd/gr14.jpg,1-s2.0-S127096382501243X-gr14.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr14_lrg.jpg,
RMSE along the three directions of the LM algorithm (in black) and the statistical mean of the square root of the corresponding diagonal components of the estimated measurement covariance matrix R ̿ (in blue). Results obtained from a MC analysis on all the Test Cases. The plot scale is increased in the last 50 m to better show the errors in the final phase of the approach.,gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr9/DOWNSAMPLED/image/jpeg/b91ee140b77c63905019277a1fe525ae/gr9.jpg,1-s2.0-S127096382501243X-gr9.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr9_lrg.jpg,
Percentage of accepted LM measurements as a function of the range.,gr15.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr15/DOWNSAMPLED/image/jpeg/f85ae6a23abc28e94a3b3c37f2366584/gr15.jpg,1-s2.0-S127096382501243X-gr15.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr15_lrg.jpg,
3D histogram including the filter and LM algorithm statistics along the three axes in function of range intervals.,gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr8/DOWNSAMPLED/image/jpeg/27402b1e291c0f3b8c9b2410761f5d1c/gr8.jpg,1-s2.0-S127096382501243X-gr8.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr8_lrg.jpg,
Setup of the DJI M100 used for the real test campaigns.,gr12.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr12/DOWNSAMPLED/image/jpeg/516477b189d2b16b9253e50b48b7fb57/gr12.jpg,1-s2.0-S127096382501243X-gr12.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr12_lrg.jpg,
Example of the 1:32 scaled pattern placed in the flight test area.,gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr7/DOWNSAMPLED/image/jpeg/c26b1b2b60f6acabae04be98eedb53f7/gr7.jpg,1-s2.0-S127096382501243X-gr7.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr7_lrg.jpg,
Examples of real test Set. From left (Set 1) to right (Set 6) each column reports a group of images selected from the corresponding dataset.,gr13.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr13/DOWNSAMPLED/image/jpeg/1df551bbed4aaf4200e01aad2d31bbda/gr13.jpg,1-s2.0-S127096382501243X-gr13.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr13_lrg.jpg,
"From up- left to right-down 6 examples are reported, each one taken from a test case, where camera processing has been successfully applied.",gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr2/DOWNSAMPLED/image/jpeg/22e3247df7e4a123d261364bda0b809d/gr2.jpg,1-s2.0-S127096382501243X-gr2.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr2_lrg.jpg,
Visual Positioning measurements along the three axes in the World Reference Frame.,gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501243X/gr1/DOWNSAMPLED/image/jpeg/a9b0c12165decf0be50fb0ef9bbd7578/gr1.jpg,1-s2.0-S127096382501243X-gr1.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501243X-gr1_lrg.jpg,
