UTD EID,UCS Locator,Filename,Caption,link,contains_keywords,found_keywords
1-s2.0-S127096382501048X-gr14.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr14/DOWNSAMPLED/image/jpeg/01b037e245c467ea4270c6d5041811bd/gr14.jpg,gr14.jpg,"Diagram illustrating the problem setup and the Reinforcement Learning (RL) training framework. The pursuer agent, controlled by the RL policy, interacts with the environment that simulates the flight dynamics of both the pursuer and the evader UAVs. The evader is controlled by a setpoint tracking controller, enabling various evasion strategies. Actions flow are displayed in blue, States and Reward flows are displayed in red and purple respectively, showing the interaction between agent and environment (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.).",https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr14_lrg.jpg,0,
1-s2.0-S127096382501048X-gr13.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr13/DOWNSAMPLED/image/jpeg/9b80889ac8ec564a7aafeef6c6246848/gr13.jpg,gr13.jpg,"Diagram of the Dreamer algorithm. The agent learns a world model using observed data, then uses this model for imagination-based training of the actor and critic networks. Finally, the trained policy is applied in the real environment.",https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr13_lrg.jpg,0,
1-s2.0-S127096382501048X-gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr8/DOWNSAMPLED/image/jpeg/249b5e809feb64074c9507107ecad35e/gr8.jpg,gr8.jpg,Diagram showing the Aspect Angle (AA) and Antenna Train Angle (ATA) between the pursuer and target UAVs.,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr8_lrg.jpg,0,
1-s2.0-S127096382501048X-gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr9/DOWNSAMPLED/image/jpeg/745e7b706931b56cc87cceb48d0f976f/gr9.jpg,gr9.jpg,Reward shaping function for different values of the shaping parameter k .,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr9_lrg.jpg,0,
1-s2.0-S127096382501048X-gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr6/DOWNSAMPLED/image/jpeg/9340d0e2dd49e6f664a04a9d18c8fbdb/gr6.jpg,gr6.jpg,"Performance of the setpoint controller policy for the evader UAV, illustrating both reference tracking and corresponding tracking errors.",https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr6_lrg.jpg,0,
1-s2.0-S127096382501048X-gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr7/DOWNSAMPLED/image/jpeg/31cbc3252ea11813e8f7d8f5dcbd60ed/gr7.jpg,gr7.jpg,"Comparison of returns and episode lengths per step for the Dreamer, TQC, and SAC algorithms during training. Results are presented as moving averages and moving standard deviations, each calculated with a moving window of 100 steps. The theoretical maximum return is 2000.",https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr7_lrg.jpg,0,
1-s2.0-S127096382501048X-gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr4/DOWNSAMPLED/image/jpeg/6ed041b88af5766327e5df539f137b6f/gr4.jpg,gr4.jpg,"Validation of algorithms across different strategies. Performance is measured through episode returns, using mean and standard deviation.",https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr4_lrg.jpg,0,
1-s2.0-S127096382501048X-gr12.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr12/DOWNSAMPLED/image/jpeg/a2a6baac1a7ba5322ddbf82ce700c807/gr12.jpg,gr12.jpg,Trajectory comparison until intersection between Dreamer and TQC.,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr12_lrg.jpg,0,
1-s2.0-S127096382501048X-gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr5/DOWNSAMPLED/image/jpeg/c1cfc7fdcd9a7a11e7215c8653bff740/gr5.jpg,gr5.jpg,"Visualization in Unity showing the trajectories of both the agent and the target across different episodes. The red UAV represents the evader (target), while the blue UAV represents the pursuer (agent). Link to video (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.).",https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr5_lrg.jpg,0,
1-s2.0-S127096382501048X-gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr11/DOWNSAMPLED/image/jpeg/10b70ce885efb7776d82dbd2ce25573f/gr11.jpg,gr11.jpg,"Validation studies against perturbations. Performance is measured through episode returns, using mean and standard deviation.",https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr11_lrg.jpg,0,
1-s2.0-S127096382501048X-gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr2/DOWNSAMPLED/image/jpeg/3942a670e2ee370673cfa29c0840218d/gr2.jpg,gr2.jpg,Trajectory comparison until intersection between Dreamer with wind and noise.,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr2_lrg.jpg,0,
1-s2.0-S127096382501048X-gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S127096382501048X/gr10/DOWNSAMPLED/image/jpeg/14a2834a22d2bf6c7364c86eec6b9d5e/gr10.jpg,gr10.jpg,Comparison between the ground truth (GT) and Dreamer-predicted roll and pitch for the pursuer over a 30-step horizon. Values are shown in the normalized form as used in the agent’s state representation.,https://ars.els-cdn.com/content/image/1-s2.0-S127096382501048X-gr10_lrg.jpg,0,
